ppm,hz,total_with_exchange,total_carbon_bound,exchangeable pool (H2O/OH/COOH),EGDA CH3,EGMA CH3,AcOH CH3
2.11384,169.46,1.073804,1.001954,0.071851,0.170031,0.618754,0.213064
2.11404,169.48,1.087006,1.015142,0.071864,0.172358,0.631936,0.210742
2.11424,169.49,1.100610,1.028733,0.071877,0.174732,0.645438,0.208458
2.11444,169.51,1.114622,1.042732,0.071890,0.177152,0.659265,0.206209
2.11464,169.53,1.129046,1.057144,0.071903,0.179621,0.673421,0.203996
2.11484,169.54,1.143887,1.071972,0.071916,0.182140,0.687909,0.201817
2.11504,169.56,1.159149,1.087221,0.071929,0.184709,0.702734,0.199673
2.11524,169.57,1.174836,1.102894,0.071942,0.187330,0.717897,0.197561
2.11544,169.59,1.190949,1.118994,0.071955,0.190005,0.733402,0.195482
2.11564,169.61,1.207491,1.135524,0.071968,0.192735,0.749248,0.193435
2.11584,169.62,1.224464,1.152483,0.071981,0.195521,0.765437,0.191419
2.11604,169.64,1.241867,1.169873,0.071994,0.198365,0.781968,0.189434
2.11624,169.65,1.259700,1.187693,0.072007,0.201268,0.798841,0.187479
2.11644,169.67,1.277961,1.205942,0.072020,0.204232,0.816051,0.185554
2.11664,169.69,1.296648,1.224616,0.072033,0.207258,0.833595,0.183657
2.11684,169.70,1.315757,1.243711,0.072046,0.210348,0.851469,0.181788
2.11704,169.72,1.335281,1.263222,0.072059,0.213504,0.869664,0.179948
2.11724,169.73,1.355213,1.283141,0.072072,0.216728,0.888174,0.178134
2.11744,169.75,1.375545,1.303460,0.072085,0.220021,0.906986,0.176347
2.11764,169.77,1.396266,1.324168,0.072098,0.223385,0.926090,0.174587
2.11784,169.78,1.417362,1.345251,0.072111,0.226822,0.945471,0.172852
2.11804,169.80,1.438819,1.366695,0.072124,0.230335,0.965113,0.171142
2.11824,169.81,1.460620,1.388483,0.072137,0.233924,0.984996,0.169458
2.11844,169.83,1.482745,1.410595,0.072150,0.237593,1.005100,0.167797
2.11864,169.85,1.505172,1.433009,0.072163,0.241343,1.025400,0.166160
2.11884,169.86,1.527876,1.455700,0.072176,0.245177,1.045871,0.164547
2.11904,169.88,1.550829,1.478640,0.072189,0.249097,1.066482,0.162956
2.11924,169.89,1.574001,1.501799,0.072202,0.253105,1.087200,0.161388
2.11944,169.91,1.597358,1.525143,0.072215,0.257203,1.107991,0.159842
2.11964,169.93,1.620864,1.548636,0.072228,0.261396,1.128816,0.158318
2.11984,169.94,1.644479,1.572238,0.072241,0.265684,1.149633,0.156815
2.12004,169.96,1.668160,1.595906,0.072254,0.270070,1.170396,0.155333
2.12024,169.98,1.691862,1.619594,0.072268,0.274558,1.191058,0.153872
2.12044,169.99,1.715535,1.643255,0.072281,0.279150,1.211568,0.152431
2.12064,170.01,1.739129,1.666835,0.072294,0.283850,1.231870,0.151009
2.12084,170.02,1.762589,1.690282,0.072307,0.288659,1.251910,0.149607
2.12104,170.04,1.785857,1.713537,0.072320,0.293582,1.271625,0.148224
2.12124,170.06,1.808875,1.736542,0.072333,0.298621,1.290955,0.146860
2.12144,170.07,1.831582,1.759236,0.072346,0.303780,1.309836,0.145514
2.12164,170.09,1.853915,1.781556,0.072359,0.309062,1.328201,0.144187
2.12184,170.10,1.875809,1.803437,0.072372,0.314470,1.345984,0.142877
2.12204,170.12,1.897201,1.824816,0.072385,0.320009,1.363116,0.141585
2.12224,170.14,1.918025,1.845626,0.072399,0.325682,1.379529,0.140309
2.12244,170.15,1.938216,1.865805,0.072412,0.331493,1.395154,0.139051
2.12264,170.17,1.957712,1.885287,0.072425,0.337445,1.409926,0.137809
2.12284,170.18,1.976449,1.904011,0.072438,0.343543,1.423777,0.136584
2.12304,170.20,1.994368,1.921917,0.072451,0.349791,1.436645,0.135375
2.12324,170.22,2.011412,1.938947,0.072464,0.356193,1.448467,0.134181
2.12344,170.23,2.027527,1.955050,0.072477,0.362754,1.459187,0.133003
2.12364,170.25,2.042665,1.970174,0.072491,0.369478,1.468751,0.131840
2.12384,170.26,2.056781,1.984277,0.072504,0.376369,1.477110,0.130692
2.12404,170.28,2.069836,1.997319,0.072517,0.383433,1.484221,0.129558
2.12424,170.30,2.081797,2.009267,0.072530,0.390674,1.490047,0.128439
2.12444,170.31,2.092638,2.020095,0.072543,0.398097,1.494557,0.127335
2.12464,170.33,2.102339,2.029783,0.072556,0.405707,1.497725,0.126244
2.12484,170.34,2.110888,2.038319,0.072569,0.413509,1.499536,0.125167
2.12504,170.36,2.118281,2.045699,0.072583,0.421510,1.499979,0.124104
2.12524,170.38,2.124520,2.051924,0.072596,0.429713,1.499051,0.123054
2.12544,170.39,2.129615,2.057006,0.072609,0.438125,1.496758,0.122017
2.12564,170.41,2.133585,2.060963,0.072622,0.446751,1.493112,0.120993
2.12584,170.42,2.136454,2.063819,0.072635,0.455598,1.488133,0.119981
2.12604,170.44,2.138255,2.065607,0.072649,0.464670,1.481848,0.118982
2.12624,170.46,2.139027,2.066366,0.072662,0.473974,1.474290,0.117995
2.12644,170.47,2.138816,2.066141,0.072675,0.483515,1.465499,0.117021
2.12664,170.49,2.137673,2.064984,0.072688,0.493300,1.455520,0.116058
2.12684,170.50,2.135653,2.062952,0.072701,0.503335,1.444403,0.115107
2.12704,170.52,2.132818,2.060104,0.072715,0.513626,1.432204,0.114167
2.12724,170.54,2.129233,2.056506,0.072728,0.524179,1.418981,0.113239
2.12744,170.55,2.124966,2.052225,0.072741,0.535000,1.404796,0.112322
2.12764,170.57,2.120087,2.047333,0.072754,0.546096,1.389715,0.111415
2.12784,170.58,2.114669,2.041901,0.072767,0.557472,1.373802,0.110520
2.12804,170.60,2.108785,2.036004,0.072781,0.569135,1.357127,0.109635
2.12824,170.62,2.102509,2.029715,0.072794,0.581091,1.339757,0.108761
2.12844,170.63,2.095915,2.023108,0.072807,0.593345,1.321760,0.107896
2.12864,170.65,2.089077,2.016257,0.072820,0.605903,1.303205,0.107042
2.12884,170.66,2.082067,2.009233,0.072834,0.618770,1.284157,0.106198
2.12904,170.68,2.074954,2.002108,0.072847,0.631953,1.264683,0.105364
2.12924,170.70,2.067809,1.994949,0.072860,0.645456,1.244846,0.104540
2.12944,170.71,2.060695,1.987822,0.072873,0.659283,1.224707,0.103725
2.12964,170.73,2.053676,1.980790,0.072887,0.673439,1.204325,0.102919
2.12984,170.74,2.046813,1.973913,0.072900,0.687928,1.183755,0.102123
2.13004,170.76,2.040160,1.967247,0.072913,0.702753,1.163051,0.101336
2.13024,170.78,2.033771,1.960845,0.072926,0.717916,1.142264,0.100557
2.13044,170.79,2.027695,1.954755,0.072940,0.733421,1.121439,0.099788
2.13064,170.81,2.021977,1.949024,0.072953,0.749268,1.100622,0.099027
2.13084,170.82,2.016658,1.943692,0.072966,0.765458,1.079852,0.098275
2.13104,170.84,2.011775,1.938796,0.072979,0.781989,1.059168,0.097531
2.13124,170.86,2.007361,1.934368,0.072993,0.798862,1.038603,0.096796
2.13144,170.87,2.003444,1.930438,0.073006,0.816073,1.018190,0.096068
2.13164,170.89,2.000049,1.927030,0.073019,0.833618,0.997956,0.095349
2.13184,170.90,1.997197,1.924164,0.073033,0.851491,0.977928,0.094638
2.13204,170.92,1.994903,1.921857,0.073046,0.869687,0.958128,0.093935
2.13224,170.94,1.993179,1.920120,0.073059,0.888197,0.938576,0.093239
2.13244,170.95,1.992033,1.918960,0.073072,0.907010,0.919292,0.092551
2.13264,170.97,1.991467,1.918382,0.073086,0.926114,0.900289,0.091870
2.13284,170.99,1.991482,1.918383,0.073099,0.945495,0.881583,0.091197
2.13304,171.00,1.992073,1.918960,0.073112,0.965137,0.863184,0.090532
2.13324,171.02,1.993229,1.920103,0.073126,0.985021,0.845101,0.089873
2.13344,171.03,1.994937,1.921798,0.073139,1.005125,0.827344,0.089221
2.13364,171.05,1.997180,1.924027,0.073152,1.025426,0.809917,0.088577
2.13384,171.07,1.999935,1.926769,0.073166,1.045896,0.792826,0.087939
2.13404,171.08,2.003177,1.929998,0.073179,1.066507,0.776075,0.087308
2.13424,171.10,2.006875,1.933682,0.073192,1.087226,0.759664,0.086684
2.13444,171.11,2.010994,1.937788,0.073206,1.108017,0.743596,0.086067
2.13464,171.13,2.015496,1.942277,0.073219,1.128842,0.727871,0.085456
2.13484,171.15,2.020338,1.947105,0.073232,1.149659,0.712488,0.084851
2.13504,171.16,2.025473,1.952227,0.073246,1.170422,0.697445,0.084253
2.13524,171.18,2.030851,1.957592,0.073259,1.191084,0.682740,0.083661
2.13544,171.19,2.036418,1.963145,0.073272,1.211593,0.668370,0.083075
2.13564,171.21,2.042115,1.968829,0.073286,1.231896,0.654331,0.082495
2.13584,171.23,2.047882,1.974583,0.073299,1.251934,0.640620,0.081921
2.13604,171.24,2.053654,1.980342,0.073313,1.271650,0.627231,0.081353
2.13624,171.26,2.059365,1.986039,0.073326,1.290979,0.614161,0.080791
2.13644,171.27,2.064945,1.991606,0.073339,1.309859,0.601404,0.080235
2.13664,171.29,2.070323,1.996971,0.073353,1.328224,0.588955,0.079684
2.13684,171.31,2.075426,2.002060,0.073366,1.346005,0.576808,0.079139
2.13704,171.32,2.080180,2.006801,0.073379,1.363137,0.564957,0.078599
2.13724,171.34,2.084511,2.011119,0.073393,1.379549,0.553397,0.078065
2.13744,171.35,2.088345,2.014939,0.073406,1.395173,0.542121,0.077537
2.13764,171.37,2.091608,2.018188,0.073420,1.409944,0.531123,0.077013
2.13784,171.39,2.094228,2.020795,0.073433,1.423794,0.520398,0.076495
2.13804,171.40,2.096136,2.022689,0.073446,1.436660,0.509939,0.075982
2.13824,171.42,2.097263,2.023803,0.073460,1.448481,0.499740,0.075474
2.13844,171.43,2.097546,2.024073,0.073473,1.459199,0.489794,0.074971
2.13864,171.45,2.096926,2.023440,0.073487,1.468762,0.480096,0.074473
2.13884,171.47,2.095348,2.021848,0.073500,1.477120,0.470640,0.073980
2.13904,171.48,2.092763,2.019249,0.073514,1.484229,0.461419,0.073492
2.13924,171.50,2.089126,2.015599,0.073527,1.490054,0.452428,0.073009
2.13944,171.51,2.084401,2.010861,0.073540,1.494561,0.443661,0.072530
2.13964,171.53,2.078558,2.005004,0.073554,1.497728,0.435111,0.072056
2.13984,171.55,2.071573,1.998006,0.073567,1.499537,0.426774,0.071587
2.14004,171.56,2.063432,1.989852,0.073581,1.499978,0.418643,0.071122
2.14024,171.58,2.054127,1.980532,0.073594,1.499049,0.410714,0.070661
2.14044,171.59,2.043656,1.970048,0.073608,1.496754,0.402980,0.070205
2.14064,171.61,2.032027,1.958406,0.073621,1.493106,0.395437,0.069754
2.14084,171.63,2.019255,1.945620,0.073635,1.488126,0.388079,0.069307
2.14104,171.64,2.005361,1.931713,0.073648,1.481839,0.380902,0.068863
2.14124,171.66,1.990375,1.916713,0.073661,1.474280,0.373900,0.068425
2.14144,171.67,1.974330,1.900655,0.073675,1.465487,0.367069,0.067990
2.14164,171.69,1.957267,1.883578,0.073688,1.455506,0.360404,0.067559
2.14184,171.71,1.939232,1.865530,0.073702,1.444388,0.353900,0.067133
2.14204,171.72,1.920275,1.846560,0.073715,1.432188,0.347553,0.066710
2.14224,171.74,1.900452,1.826723,0.073729,1.418964,0.341359,0.066292
2.14244,171.75,1.879819,1.806077,0.073742,1.404778,0.335313,0.065877
2.14264,171.77,1.858437,1.784681,0.073756,1.389695,0.329411,0.065466
2.14284,171.79,1.836369,1.762600,0.073769,1.373782,0.323650,0.065059
2.14304,171.80,1.813678,1.739895,0.073783,1.357105,0.318025,0.064656
2.14324,171.82,1.790429,1.716632,0.073796,1.339734,0.312533,0.064256
2.14344,171.83,1.766686,1.692876,0.073810,1.321737,0.307170,0.063860
2.14364,171.85,1.742513,1.668690,0.073823,1.303181,0.301932,0.063468
2.14384,171.87,1.717974,1.644137,0.073837,1.284133,0.296816,0.063079
2.14404,171.88,1.693131,1.619280,0.073850,1.264659,0.291819,0.062694
2.14424,171.90,1.668043,1.594179,0.073864,1.244821,0.286937,0.062312
2.14444,171.92,1.642769,1.568891,0.073877,1.224682,0.282167,0.061934
2.14464,171.93,1.617364,1.543473,0.073891,1.204299,0.277506,0.061559
2.14484,171.95,1.591881,1.517977,0.073904,1.183729,0.272951,0.061188
2.14504,171.96,1.566371,1.492454,0.073918,1.163025,0.268500,0.060819
2.14524,171.98,1.540881,1.466950,0.073931,1.142238,0.264148,0.060455
2.14544,172.00,1.515455,1.441510,0.073945,1.121413,0.259895,0.060093
2.14564,172.01,1.490134,1.416176,0.073959,1.100596,0.255736,0.059735
2.14584,172.03,1.464957,1.390985,0.073972,1.079826,0.251670,0.059379
2.14604,172.04,1.439958,1.365972,0.073986,1.059142,0.247693,0.059027
2.14624,172.06,1.415169,1.341170,0.073999,1.038578,0.243804,0.058678
2.14644,172.08,1.390619,1.316607,0.074013,1.018164,0.240001,0.058332
2.14664,172.09,1.366336,1.292309,0.074026,0.997931,0.236280,0.057990
2.14684,172.11,1.342341,1.268301,0.074040,0.977903,0.232639,0.057650
2.14704,172.12,1.318656,1.244603,0.074053,0.958103,0.229078,0.057313
2.14724,172.14,1.295299,1.221232,0.074067,0.938552,0.225592,0.056979
2.14744,172.16,1.272286,1.198206,0.074081,0.919268,0.222181,0.056648
2.14764,172.17,1.249631,1.175537,0.074094,0.900266,0.218842,0.056319
2.14784,172.19,1.227345,1.153237,0.074108,0.881560,0.215574,0.055994
2.14804,172.20,1.205438,1.131317,0.074121,0.863161,0.212375,0.055671
2.14824,172.22,1.183917,1.109782,0.074135,0.845079,0.209242,0.055351
2.14844,172.24,1.162789,1.088641,0.074149,0.827322,0.206175,0.055034
2.14864,172.25,1.142058,1.067896,0.074162,0.809896,0.203171,0.054720
2.14884,172.27,1.121728,1.047552,0.074176,0.792805,0.200229,0.054408
2.14904,172.28,1.101799,1.027610,0.074189,0.776054,0.197347,0.054099
2.14924,172.30,1.082273,1.008070,0.074203,0.759644,0.194524,0.053793
2.14944,172.32,1.063150,0.988933,0.074217,0.743577,0.191758,0.053489
2.14964,172.33,1.044427,0.970197,0.074230,0.727852,0.189048,0.053187
2.14984,172.35,1.026104,0.951860,0.074244,0.712469,0.186393,0.052888
2.15004,172.36,1.008175,0.933918,0.074258,0.697426,0.183790,0.052592
2.15024,172.38,0.990639,0.916368,0.074271,0.682722,0.181239,0.052298
2.15044,172.40,0.973491,0.899206,0.074285,0.668352,0.178738,0.052007
2.15064,172.41,0.956726,0.882428,0.074298,0.654314,0.176287,0.051718
2.15084,172.43,0.940338,0.866026,0.074312,0.640603,0.173883,0.051431
2.15104,172.44,0.924323,0.849997,0.074326,0.627215,0.171526,0.051147
2.15124,172.46,0.908674,0.834334,0.074339,0.614145,0.169215,0.050865
2.15144,172.48,0.893384,0.819031,0.074353,0.601388,0.166948,0.050585
2.15164,172.49,0.878448,0.804082,0.074367,0.588939,0.164724,0.050308
2.15184,172.51,0.863859,0.789479,0.074380,0.576793,0.162543,0.050033
2.15204,172.52,0.849610,0.775216,0.074394,0.564942,0.160403,0.049760
2.15224,172.54,0.835693,0.761286,0.074408,0.553382,0.158304,0.049489
2.15244,172.56,0.822103,0.747682,0.074421,0.542107,0.156244,0.049221
2.15264,172.57,0.808832,0.734397,0.074435,0.531110,0.154222,0.048955
2.15284,172.59,0.795872,0.721424,0.074449,0.520385,0.152238,0.048691
2.15304,172.60,0.783218,0.708755,0.074462,0.509926,0.150291,0.048429
2.15324,172.62,0.770861,0.696385,0.074476,0.499727,0.148379,0.048169
2.15344,172.64,0.758795,0.684305,0.074490,0.489782,0.146502,0.047911
2.15364,172.65,0.747012,0.672509,0.074503,0.480084,0.144660,0.047655
2.15384,172.67,0.735507,0.660990,0.074517,0.470628,0.142850,0.047401
2.15404,172.68,0.724272,0.649741,0.074531,0.461408,0.141074,0.047150
2.15424,172.70,0.713300,0.638756,0.074545,0.452417,0.139329,0.046900
2.15444,172.72,0.702585,0.628027,0.074558,0.443650,0.137615,0.046652
2.15464,172.73,0.692120,0.617548,0.074572,0.435100,0.135931,0.046406
2.15484,172.75,0.681899,0.607314,0.074586,0.426763,0.134278,0.046162
2.15504,172.76,0.671916,0.597317,0.074599,0.418633,0.132653,0.045920
2.15524,172.78,0.662164,0.587551,0.074613,0.410704,0.131057,0.045680
2.15544,172.80,0.652638,0.578011,0.074627,0.402971,0.129488,0.045442
2.15564,172.81,0.643331,0.568691,0.074641,0.395428,0.127947,0.045206
2.15584,172.83,0.634238,0.559584,0.074654,0.388070,0.126432,0.044971
2.15604,172.85,0.625353,0.550685,0.074668,0.380893,0.124943,0.044738
2.15624,172.86,0.616671,0.541989,0.074682,0.373892,0.123479,0.044507
2.15644,172.88,0.608185,0.533490,0.074696,0.367061,0.122040,0.044278
2.15664,172.89,0.599892,0.525183,0.074709,0.360396,0.120626,0.044051
2.15684,172.91,0.591786,0.517063,0.074723,0.353892,0.119235,0.043825
2.15704,172.93,0.583862,0.509125,0.074737,0.347545,0.117868,0.043601
2.15724,172.94,0.576114,0.501364,0.074751,0.341351,0.116523,0.043379
2.15744,172.96,0.568539,0.493775,0.074764,0.335306,0.115200,0.043158
2.15764,172.97,0.561132,0.486354,0.074778,0.329404,0.113900,0.042939
2.15784,172.99,0.553888,0.479096,0.074792,0.323643,0.112620,0.042722
2.15804,173.01,0.546803,0.471997,0.074806,0.318018,0.111362,0.042506
2.15824,173.02,0.539872,0.465053,0.074819,0.312526,0.110123,0.042292
2.15844,173.04,0.533093,0.458259,0.074833,0.307163,0.108905,0.042080
2.15864,173.05,0.526459,0.451612,0.074847,0.301926,0.107707,0.041869
2.15884,173.07,0.519969,0.445108,0.074861,0.296810,0.106527,0.041660
2.15904,173.09,0.513617,0.438743,0.074875,0.291813,0.105367,0.041452
2.15924,173.10,0.507401,0.432512,0.074888,0.286931,0.104225,0.041246
2.15944,173.12,0.501316,0.426414,0.074902,0.282161,0.103100,0.041042
2.15964,173.13,0.495360,0.420444,0.074916,0.277500,0.101994,0.040839
2.15984,173.15,0.489528,0.414598,0.074930,0.272946,0.100905,0.040637
2.16004,173.17,0.483818,0.408874,0.074944,0.268494,0.099832,0.040437
2.16024,173.18,0.478226,0.403269,0.074957,0.264143,0.098777,0.040238
2.16044,173.20,0.472750,0.397779,0.074971,0.259889,0.097737,0.040041
2.16064,173.21,0.467386,0.392401,0.074985,0.255731,0.096714,0.039845
2.16084,173.23,0.462132,0.387133,0.074999,0.251665,0.095706,0.039651
2.16104,173.25,0.456984,0.381971,0.075013,0.247688,0.094713,0.039458
2.16124,173.26,0.451940,0.376913,0.075027,0.243800,0.093736,0.039267
2.16144,173.28,0.446997,0.371957,0.075040,0.239996,0.092773,0.039076
2.16164,173.29,0.442153,0.367099,0.075054,0.236275,0.091825,0.038888
2.16184,173.31,0.437405,0.362337,0.075068,0.232635,0.090891,0.038700
2.16204,173.33,0.432751,0.357669,0.075082,0.229073,0.089970,0.038514
2.16224,173.34,0.428188,0.353092,0.075096,0.225588,0.089064,0.038329
2.16244,173.36,0.423714,0.348605,0.075110,0.222177,0.088170,0.038146
2.16264,173.37,0.419327,0.344204,0.075124,0.218838,0.087290,0.037964
2.16284,173.39,0.415025,0.339888,0.075137,0.215570,0.086423,0.037783
2.16304,173.41,0.410805,0.335654,0.075151,0.212371,0.085568,0.037604
2.16324,173.42,0.406666,0.331501,0.075165,0.209239,0.084726,0.037425
2.16344,173.44,0.402606,0.327427,0.075179,0.206171,0.083895,0.037248
2.16364,173.45,0.398622,0.323429,0.075193,0.203167,0.083077,0.037073
2.16384,173.47,0.394712,0.319506,0.075207,0.200225,0.082270,0.036898
2.16404,173.49,0.390876,0.315655,0.075221,0.197344,0.081475,0.036725
2.16424,173.50,0.387111,0.311876,0.075235,0.194521,0.080691,0.036553
2.16444,173.52,0.383415,0.308167,0.075249,0.191755,0.079918,0.036382
2.16464,173.53,0.379788,0.304525,0.075262,0.189045,0.079156,0.036212
2.16484,173.55,0.376226,0.300950,0.075276,0.186389,0.078405,0.036044
2.16504,173.57,0.372729,0.297439,0.075290,0.183787,0.077664,0.035877
2.16524,173.58,0.369295,0.293991,0.075304,0.181236,0.076933,0.035710
2.16544,173.60,0.365923,0.290605,0.075318,0.178735,0.076213,0.035545
2.16564,173.61,0.362611,0.287279,0.075332,0.176284,0.075502,0.035381
2.16584,173.63,0.359357,0.284011,0.075346,0.173880,0.074801,0.035219
2.16604,173.65,0.356161,0.280801,0.075360,0.171523,0.074110,0.035057
2.16624,173.66,0.353022,0.277648,0.075374,0.169212,0.073428,0.034897
2.16644,173.68,0.349936,0.274549,0.075388,0.166945,0.072755,0.034737
2.16664,173.69,0.346905,0.271503,0.075402,0.164722,0.072091,0.034579
2.16684,173.71,0.343926,0.268510,0.075416,0.162541,0.071436,0.034421
2.16704,173.73,0.340998,0.265568,0.075430,0.160401,0.070790,0.034265
2.16724,173.74,0.338119,0.262676,0.075444,0.158301,0.070152,0.034110
2.16744,173.76,0.335290,0.259833,0.075458,0.156241,0.069523,0.033956
2.16764,173.78,0.332509,0.257037,0.075472,0.154220,0.068902,0.033803
2.16784,173.79,0.329774,0.254288,0.075485,0.152236,0.068290,0.033651
2.16804,173.81,0.327085,0.251585,0.075499,0.150288,0.067685,0.033500
2.16824,173.82,0.324440,0.248927,0.075513,0.148377,0.067088,0.033350
2.16844,173.84,0.321839,0.246312,0.075527,0.146500,0.066499,0.033201
2.16864,173.86,0.319281,0.243740,0.075541,0.144657,0.065918,0.033053
2.16884,173.87,0.316765,0.241210,0.075555,0.142848,0.065344,0.032906
2.16904,173.89,0.314290,0.238720,0.075569,0.141071,0.064777,0.032760
2.16924,173.90,0.311854,0.236271,0.075583,0.139327,0.064218,0.032615
2.16944,173.92,0.309458,0.233861,0.075597,0.137613,0.063665,0.032471
2.16964,173.94,0.307100,0.231489,0.075611,0.135929,0.063120,0.032327
2.16984,173.95,0.304780,0.229155,0.075625,0.134276,0.062582,0.032185
2.17004,173.97,0.302496,0.226857,0.075639,0.132651,0.062050,0.032044
2.17024,173.98,0.300249,0.224595,0.075653,0.131055,0.061525,0.031903
2.17044,174.00,0.298036,0.222369,0.075667,0.129486,0.061006,0.031764
2.17064,174.02,0.295858,0.220177,0.075681,0.127945,0.060494,0.031625
2.17084,174.03,0.293714,0.218019,0.075695,0.126430,0.059989,0.031488
2.17104,174.05,0.291603,0.215894,0.075709,0.124941,0.059489,0.031351
2.17124,174.06,0.289524,0.213801,0.075724,0.123477,0.058996,0.031215
2.17144,174.08,0.287477,0.211740,0.075738,0.122039,0.058509,0.031080
2.17164,174.10,0.285461,0.209710,0.075752,0.120624,0.058027,0.030946
2.17184,174.11,0.283476,0.207710,0.075766,0.119234,0.057552,0.030813
2.17204,174.13,0.281520,0.205741,0.075780,0.117866,0.057082,0.030680
2.17224,174.14,0.279594,0.203800,0.075794,0.116521,0.056618,0.030549
2.17244,174.16,0.277696,0.201888,0.075808,0.115199,0.056159,0.030418
2.17264,174.18,0.275827,0.200005,0.075822,0.113898,0.055706,0.030288
2.17284,174.19,0.273985,0.198149,0.075836,0.112619,0.055258,0.030159
2.17304,174.21,0.272169,0.196319,0.075850,0.111360,0.054816,0.030031
2.17324,174.22,0.270381,0.194517,0.075864,0.110122,0.054379,0.029903
2.17344,174.24,0.268618,0.192740,0.075878,0.108904,0.053947,0.029777
2.17364,174.26,0.266881,0.190989,0.075892,0.107705,0.053520,0.029651
2.17384,174.27,0.265169,0.189262,0.075906,0.106526,0.053098,0.029526
2.17404,174.29,0.263481,0.187561,0.075920,0.105365,0.052681,0.029402
2.17424,174.30,0.261817,0.185883,0.075934,0.104223,0.052268,0.029278
2.17444,174.32,0.260177,0.184228,0.075949,0.103099,0.051861,0.029156
2.17464,174.34,0.258560,0.182597,0.075963,0.101993,0.051458,0.029034
2.17484,174.35,0.256965,0.180989,0.075977,0.100903,0.051060,0.028913
2.17504,174.37,0.255393,0.179403,0.075991,0.099831,0.050666,0.028792
2.17524,174.38,0.253843,0.177838,0.076005,0.098775,0.050277,0.028673
2.17544,174.40,0.252314,0.176295,0.076019,0.097736,0.049892,0.028554
2.17564,174.42,0.250806,0.174773,0.076033,0.096713,0.049512,0.028435
2.17584,174.43,0.249319,0.173272,0.076047,0.095705,0.049136,0.028318
2.17604,174.45,0.247852,0.171791,0.076061,0.094712,0.048764,0.028201
2.17624,174.46,0.246405,0.170330,0.076076,0.093735,0.048396,0.028085
2.17644,174.48,0.244978,0.168888,0.076090,0.092772,0.048033,0.027970
2.17664,174.50,0.243569,0.167466,0.076104,0.091824,0.047673,0.027855
2.17684,174.51,0.242180,0.166062,0.076118,0.090890,0.047318,0.027742
2.17704,174.53,0.240809,0.164677,0.076132,0.089969,0.046966,0.027628
2.17724,174.54,0.239456,0.163310,0.076146,0.089063,0.046618,0.027516
2.17744,174.56,0.238121,0.161961,0.076160,0.088169,0.046274,0.027404
2.17764,174.58,0.236804,0.160629,0.076175,0.087289,0.045934,0.027293
2.17784,174.59,0.235504,0.159315,0.076189,0.086422,0.045597,0.027182
2.17804,174.61,0.234220,0.158018,0.076203,0.085567,0.045265,0.027073
2.17824,174.62,0.232954,0.156737,0.076217,0.084725,0.044935,0.026964
2.17844,174.64,0.231704,0.155472,0.076231,0.083894,0.044609,0.026855
2.17864,174.66,0.230469,0.154224,0.076245,0.083076,0.044287,0.026747
2.17884,174.67,0.229251,0.152991,0.076260,0.082269,0.043968,0.026640
2.17904,174.69,0.228048,0.151774,0.076274,0.081474,0.043653,0.026533
2.17924,174.71,0.226860,0.150572,0.076288,0.080690,0.043341,0.026428
2.17944,174.72,0.225688,0.149385,0.076302,0.079917,0.043032,0.026322
2.17964,174.74,0.224530,0.148213,0.076316,0.079155,0.042727,0.026218
2.17984,174.75,0.223386,0.147056,0.076331,0.078404,0.042424,0.026114
2.18004,174.77,0.222257,0.145912,0.076345,0.077663,0.042125,0.026010
2.18024,174.79,0.221142,0.144783,0.076359,0.076932,0.041829,0.025907
2.18044,174.80,0.220040,0.143667,0.076373,0.076212,0.041536,0.025805
2.18064,174.82,0.218952,0.142565,0.076387,0.075501,0.041246,0.025704
2.18084,174.83,0.217878,0.141476,0.076402,0.074800,0.040959,0.025603
2.18104,174.85,0.216816,0.140400,0.076416,0.074109,0.040675,0.025502
2.18124,174.87,0.215767,0.139337,0.076430,0.073427,0.040394,0.025402
2.18144,174.88,0.214732,0.138287,0.076444,0.072754,0.040116,0.025303
2.18164,174.90,0.213708,0.137249,0.076459,0.072090,0.039841,0.025205
2.18184,174.91,0.212697,0.136224,0.076473,0.071435,0.039568,0.025106
2.18204,174.93,0.211698,0.135211,0.076487,0.070789,0.039299,0.025009
2.18224,174.95,0.210710,0.134209,0.076501,0.070152,0.039032,0.024912
2.18244,174.96,0.209735,0.133219,0.076516,0.069522,0.038767,0.024816
2.18264,174.98,0.208771,0.132241,0.076530,0.068902,0.038506,0.024720
2.18284,174.99,0.207818,0.131274,0.076544,0.068289,0.038247,0.024625
2.18304,175.01,0.206876,0.130318,0.076558,0.067684,0.037990,0.024530
2.18324,175.03,0.205946,0.129373,0.076573,0.067087,0.037736,0.024436
2.18344,175.04,0.205026,0.128439,0.076587,0.066498,0.037485,0.024342
2.18364,175.06,0.204117,0.127516,0.076601,0.065917,0.037236,0.024249
2.18384,175.07,0.203218,0.126603,0.076615,0.065343,0.036989,0.024156
2.18404,175.09,0.202330,0.125700,0.076630,0.064776,0.036745,0.024064
2.18424,175.11,0.201451,0.124807,0.076644,0.064217,0.036504,0.023973
2.18444,175.12,0.200583,0.123925,0.076658,0.063665,0.036264,0.023882
2.18464,175.14,0.199725,0.123052,0.076673,0.063119,0.036027,0.023791
2.18484,175.15,0.198876,0.122189,0.076687,0.062581,0.035792,0.023701
2.18504,175.17,0.198037,0.121335,0.076701,0.062049,0.035560,0.023612
