ppm,hz,total_with_exchange,total_carbon_bound,exchangeable pool (H2O/OH/COOH),EGDA CH3,EGMA CH3,AcOH CH3
2.11284,169.38,0.682428,0.612634,0.069794,0.006362,0.200685,0.405450
2.11304,169.40,0.682192,0.612386,0.069806,0.006446,0.204883,0.400919
2.11324,169.41,0.682137,0.612318,0.069818,0.006533,0.209187,0.396461
2.11344,169.43,0.682263,0.612432,0.069831,0.006620,0.213598,0.392076
2.11364,169.45,0.682571,0.612727,0.069843,0.006710,0.218119,0.387760
2.11384,169.46,0.683060,0.613205,0.069856,0.006801,0.222751,0.383514
2.11404,169.48,0.683733,0.613865,0.069868,0.006894,0.227497,0.379336
2.11424,169.49,0.684589,0.614709,0.069881,0.006989,0.232358,0.375224
2.11444,169.51,0.685629,0.615736,0.069893,0.007086,0.237335,0.371177
2.11464,169.53,0.686853,0.616947,0.069905,0.007185,0.242432,0.367193
2.11484,169.54,0.688260,0.618342,0.069918,0.007286,0.247647,0.363271
2.11504,169.56,0.689852,0.619921,0.069930,0.007388,0.252984,0.359411
2.11524,169.57,0.691627,0.621684,0.069943,0.007493,0.258443,0.355610
2.11544,169.59,0.693586,0.623631,0.069955,0.007600,0.264025,0.351868
2.11564,169.61,0.695728,0.625760,0.069968,0.007709,0.269729,0.348183
2.11584,169.62,0.698051,0.628071,0.069980,0.007821,0.275557,0.344555
2.11604,169.64,0.700556,0.630563,0.069993,0.007935,0.281509,0.340982
2.11624,169.65,0.703239,0.633234,0.070005,0.008051,0.287583,0.337463
2.11644,169.67,0.706100,0.636082,0.070018,0.008169,0.293778,0.333996
2.11664,169.69,0.709135,0.639105,0.070030,0.008290,0.300094,0.330582
2.11684,169.70,0.712343,0.642300,0.070043,0.008414,0.306529,0.327219
2.11704,169.72,0.715719,0.645663,0.070055,0.008540,0.313079,0.323906
2.11724,169.73,0.719259,0.649191,0.070068,0.008669,0.319742,0.320642
2.11744,169.75,0.722960,0.652880,0.070080,0.008801,0.326515,0.317425
2.11764,169.77,0.726815,0.656723,0.070093,0.008935,0.333392,0.314256
2.11784,169.78,0.730820,0.660715,0.070105,0.009073,0.340370,0.311134
2.11804,169.80,0.734966,0.664849,0.070118,0.009213,0.347441,0.308056
2.11824,169.81,0.739248,0.669118,0.070130,0.009357,0.354599,0.305024
2.11844,169.83,0.743655,0.673513,0.070143,0.009504,0.361836,0.302035
2.11864,169.85,0.748180,0.678025,0.070155,0.009654,0.369144,0.299088
2.11884,169.86,0.752811,0.682643,0.070168,0.009807,0.376513,0.296184
2.11904,169.88,0.757537,0.687357,0.070180,0.009964,0.383933,0.293321
2.11924,169.89,0.762347,0.692154,0.070193,0.010124,0.391392,0.290499
2.11944,169.91,0.767225,0.697020,0.070205,0.010288,0.398877,0.287716
2.11964,169.93,0.772159,0.701941,0.070218,0.010456,0.406374,0.284973
2.11984,169.94,0.777132,0.706901,0.070230,0.010627,0.413868,0.282268
2.12004,169.96,0.782127,0.711884,0.070243,0.010803,0.421343,0.279600
2.12024,169.98,0.787127,0.716872,0.070255,0.010982,0.428781,0.276970
2.12044,169.99,0.792112,0.721844,0.070268,0.011166,0.436164,0.274375
2.12064,170.01,0.797063,0.726783,0.070281,0.011354,0.443473,0.271817
2.12084,170.02,0.801959,0.731666,0.070293,0.011546,0.450687,0.269293
2.12104,170.04,0.806777,0.736471,0.070306,0.011743,0.457785,0.266804
2.12124,170.06,0.811494,0.741176,0.070318,0.011945,0.464744,0.264348
2.12144,170.07,0.816088,0.745757,0.070331,0.012151,0.471541,0.261926
2.12164,170.09,0.820533,0.750190,0.070343,0.012362,0.478152,0.259536
2.12184,170.10,0.824806,0.754451,0.070356,0.012579,0.484554,0.257179
2.12204,170.12,0.828882,0.758513,0.070368,0.012800,0.490722,0.254852
2.12224,170.14,0.832735,0.762354,0.070381,0.013027,0.496630,0.252557
2.12244,170.15,0.836340,0.765946,0.070394,0.013260,0.502256,0.250292
2.12264,170.17,0.839673,0.769267,0.070406,0.013498,0.507573,0.248057
2.12284,170.18,0.842711,0.772292,0.070419,0.013742,0.512560,0.245851
2.12304,170.20,0.845428,0.774997,0.070431,0.013992,0.517192,0.243674
2.12324,170.22,0.847805,0.777361,0.070444,0.014248,0.521448,0.241526
2.12344,170.23,0.849818,0.779361,0.070457,0.014510,0.525307,0.239405
2.12364,170.25,0.851449,0.780980,0.070469,0.014779,0.528750,0.237311
2.12384,170.26,0.852680,0.782199,0.070482,0.015055,0.531760,0.235245
2.12404,170.28,0.853496,0.783001,0.070494,0.015337,0.534320,0.233205
2.12424,170.30,0.853881,0.783374,0.070507,0.015627,0.536417,0.231191
2.12444,170.31,0.853826,0.783306,0.070520,0.015924,0.538040,0.229203
2.12464,170.33,0.853321,0.782788,0.070532,0.016228,0.539181,0.227239
2.12484,170.34,0.852359,0.781814,0.070545,0.016540,0.539833,0.225301
2.12504,170.36,0.850937,0.780379,0.070557,0.016860,0.539992,0.223387
2.12524,170.38,0.849053,0.778483,0.070570,0.017189,0.539658,0.221497
2.12544,170.39,0.846710,0.776128,0.070583,0.017525,0.538833,0.219630
2.12564,170.41,0.843912,0.773317,0.070595,0.017870,0.537520,0.217787
2.12584,170.42,0.840666,0.770058,0.070608,0.018224,0.535728,0.215966
2.12604,170.44,0.836980,0.766360,0.070621,0.018587,0.533465,0.214168
2.12624,170.46,0.832868,0.762235,0.070633,0.018959,0.530744,0.212392
2.12644,170.47,0.828343,0.757697,0.070646,0.019341,0.527580,0.210637
2.12664,170.49,0.823422,0.752763,0.070659,0.019732,0.523987,0.208904
2.12684,170.50,0.818122,0.747451,0.070671,0.020133,0.519985,0.207192
2.12704,170.52,0.812463,0.741779,0.070684,0.020545,0.515593,0.205501
2.12724,170.54,0.806467,0.735770,0.070697,0.020967,0.510833,0.203830
2.12744,170.55,0.800155,0.729446,0.070709,0.021400,0.505727,0.202179
2.12764,170.57,0.793551,0.722829,0.070722,0.021844,0.500297,0.200548
2.12784,170.58,0.786678,0.715943,0.070735,0.022299,0.494569,0.198936
2.12804,170.60,0.779561,0.708814,0.070747,0.022765,0.488566,0.197343
2.12824,170.62,0.772225,0.701465,0.070760,0.023244,0.482312,0.195769
2.12844,170.63,0.764694,0.693921,0.070773,0.023734,0.475834,0.194214
2.12864,170.65,0.756992,0.686206,0.070785,0.024236,0.469154,0.192676
2.12884,170.66,0.749143,0.678345,0.070798,0.024751,0.462297,0.191157
2.12904,170.68,0.741171,0.670360,0.070811,0.025278,0.455286,0.189656
2.12924,170.70,0.733098,0.662275,0.070823,0.025818,0.448145,0.188172
2.12944,170.71,0.724947,0.654111,0.070836,0.026371,0.440895,0.186705
2.12964,170.73,0.716738,0.645889,0.070849,0.026938,0.433557,0.185255
2.12984,170.74,0.708492,0.637630,0.070861,0.027517,0.426152,0.183821
2.13004,170.76,0.700227,0.629353,0.070874,0.028110,0.418698,0.182404
2.13024,170.78,0.691962,0.621075,0.070887,0.028717,0.411215,0.181003
2.13044,170.79,0.683713,0.612814,0.070900,0.029337,0.403718,0.179618
2.13064,170.81,0.675496,0.604584,0.070912,0.029971,0.396224,0.178249
2.13084,170.82,0.667325,0.596400,0.070925,0.030618,0.388747,0.176895
2.13104,170.84,0.659214,0.588277,0.070938,0.031280,0.381300,0.175556
2.13124,170.86,0.651175,0.580224,0.070951,0.031954,0.373897,0.174232
2.13144,170.87,0.643218,0.572255,0.070963,0.032643,0.366548,0.172923
2.13164,170.89,0.635354,0.564378,0.070976,0.033345,0.359264,0.171629
2.13184,170.90,0.627592,0.556603,0.070989,0.034060,0.352054,0.170348
2.13204,170.92,0.619938,0.548937,0.071001,0.034787,0.344926,0.169082
2.13224,170.94,0.612401,0.541386,0.071014,0.035528,0.337887,0.167830
2.13244,170.95,0.604985,0.533958,0.071027,0.036280,0.330945,0.166592
2.13264,170.97,0.597696,0.526657,0.071040,0.037045,0.324104,0.165367
2.13284,170.99,0.590538,0.519486,0.071052,0.037820,0.317370,0.164155
2.13304,171.00,0.583515,0.512449,0.071065,0.038605,0.310746,0.162957
2.13324,171.02,0.576628,0.505550,0.071078,0.039401,0.304237,0.161771
2.13344,171.03,0.569879,0.498788,0.071091,0.040205,0.297844,0.160598
2.13364,171.05,0.563270,0.492167,0.071104,0.041017,0.291570,0.159438
2.13384,171.07,0.556801,0.485685,0.071116,0.041836,0.285417,0.158290
2.13404,171.08,0.550472,0.479343,0.071129,0.042660,0.279387,0.157155
2.13424,171.10,0.544283,0.473141,0.071142,0.043489,0.273479,0.156031
2.13444,171.11,0.538231,0.467077,0.071155,0.044321,0.267695,0.154920
2.13464,171.13,0.532316,0.461149,0.071167,0.045154,0.262034,0.153820
2.13484,171.15,0.526535,0.455355,0.071180,0.045986,0.256496,0.152732
2.13504,171.16,0.520886,0.449693,0.071193,0.046817,0.251080,0.151655
2.13524,171.18,0.515366,0.444160,0.071206,0.047643,0.245786,0.150589
2.13544,171.19,0.509971,0.438753,0.071219,0.048464,0.240613,0.149534
2.13564,171.21,0.504699,0.433467,0.071231,0.049276,0.235559,0.148491
2.13584,171.23,0.499544,0.428300,0.071244,0.050077,0.230623,0.147458
2.13604,171.24,0.494503,0.423246,0.071257,0.050866,0.225803,0.146436
2.13624,171.26,0.489572,0.418303,0.071270,0.051639,0.221098,0.145424
2.13644,171.27,0.484747,0.413464,0.071283,0.052394,0.216505,0.144422
2.13664,171.29,0.480021,0.408726,0.071296,0.053129,0.212024,0.143431
2.13684,171.31,0.475391,0.404083,0.071308,0.053840,0.207651,0.142450
2.13704,171.32,0.470852,0.399531,0.071321,0.054525,0.203384,0.141479
2.13724,171.34,0.466398,0.395064,0.071334,0.055182,0.199223,0.140518
2.13744,171.35,0.462025,0.390678,0.071347,0.055807,0.195163,0.139566
2.13764,171.37,0.457727,0.386368,0.071360,0.056398,0.191204,0.138624
2.13784,171.39,0.453501,0.382128,0.071373,0.056952,0.187343,0.137691
2.13804,171.40,0.449339,0.377954,0.071385,0.057466,0.183578,0.136768
2.13824,171.42,0.445239,0.373841,0.071398,0.057939,0.179906,0.135853
2.13844,171.43,0.441195,0.369784,0.071411,0.058368,0.176326,0.134948
2.13864,171.45,0.437203,0.365779,0.071424,0.058750,0.172835,0.134052
2.13884,171.47,0.433259,0.361822,0.071437,0.059085,0.169430,0.133165
2.13904,171.48,0.429358,0.357908,0.071450,0.059369,0.166111,0.132286
2.13924,171.50,0.425497,0.354034,0.071463,0.059602,0.162874,0.131416
2.13944,171.51,0.421672,0.350197,0.071475,0.059782,0.159718,0.130554
2.13964,171.53,0.417881,0.346392,0.071488,0.059909,0.156640,0.129701
2.13984,171.55,0.414120,0.342618,0.071501,0.059981,0.153639,0.128856
2.14004,171.56,0.410386,0.338872,0.071514,0.059999,0.150712,0.128019
2.14024,171.58,0.406679,0.335152,0.071527,0.059962,0.147857,0.127191
2.14044,171.59,0.402995,0.331455,0.071540,0.059870,0.145073,0.126370
2.14064,171.61,0.399334,0.327781,0.071553,0.059724,0.142357,0.125557
2.14084,171.63,0.395693,0.324128,0.071566,0.059525,0.139709,0.124752
2.14104,171.64,0.392074,0.320495,0.071578,0.059274,0.137125,0.123954
2.14124,171.66,0.388474,0.316882,0.071591,0.058971,0.134604,0.123164
2.14144,171.67,0.384893,0.313289,0.071604,0.058619,0.132145,0.122382
2.14164,171.69,0.381332,0.309715,0.071617,0.058220,0.129745,0.121607
2.14184,171.71,0.377791,0.306161,0.071630,0.057776,0.127404,0.120839
2.14204,171.72,0.374271,0.302628,0.071643,0.057288,0.125119,0.120078
2.14224,171.74,0.370771,0.299115,0.071656,0.056759,0.122889,0.119325
2.14244,171.75,0.367294,0.295625,0.071669,0.056191,0.120713,0.118578
2.14264,171.77,0.363839,0.292157,0.071682,0.055588,0.118588,0.117839
2.14284,171.79,0.360409,0.288714,0.071695,0.054951,0.116514,0.117106
2.14304,171.80,0.357004,0.285296,0.071708,0.054284,0.114489,0.116380
2.14324,171.82,0.353626,0.281905,0.071721,0.053589,0.112512,0.115661
2.14344,171.83,0.350275,0.278542,0.071734,0.052869,0.110581,0.114948
2.14364,171.85,0.346954,0.275208,0.071746,0.052127,0.108696,0.114242
2.14384,171.87,0.343664,0.271904,0.071759,0.051365,0.106854,0.113542
2.14404,171.88,0.340405,0.268633,0.071772,0.050586,0.105055,0.112849
2.14424,171.90,0.337180,0.265395,0.071785,0.049793,0.103297,0.112162
2.14444,171.92,0.333990,0.262191,0.071798,0.048987,0.101580,0.111481
2.14464,171.93,0.330835,0.259024,0.071811,0.048172,0.099902,0.110806
2.14484,171.95,0.327717,0.255892,0.071824,0.047349,0.098262,0.110138
2.14504,171.96,0.324636,0.252799,0.071837,0.046521,0.096660,0.109475
2.14524,171.98,0.321595,0.249744,0.071850,0.045690,0.095093,0.108818
2.14544,172.00,0.318592,0.246729,0.071863,0.044857,0.093562,0.108167
2.14564,172.01,0.315631,0.243754,0.071876,0.044024,0.092065,0.107522
2.14584,172.03,0.312710,0.240820,0.071889,0.043193,0.090601,0.106883
2.14604,172.04,0.309830,0.237928,0.071902,0.042366,0.089170,0.106249
2.14624,172.06,0.306992,0.235077,0.071915,0.041543,0.087770,0.105621
2.14644,172.08,0.304197,0.232269,0.071928,0.040727,0.086400,0.104998
2.14664,172.09,0.301444,0.229503,0.071941,0.039917,0.085061,0.104381
2.14684,172.11,0.298733,0.226779,0.071954,0.039116,0.083750,0.103769
2.14704,172.12,0.296066,0.224099,0.071967,0.038324,0.082468,0.103163
2.14724,172.14,0.293441,0.221461,0.071980,0.037542,0.081213,0.102562
2.14744,172.16,0.290858,0.218865,0.071993,0.036771,0.079985,0.101966
2.14764,172.17,0.288319,0.216313,0.072006,0.036011,0.078783,0.101375
2.14784,172.19,0.285821,0.213802,0.072019,0.035262,0.077607,0.100789
2.14804,172.20,0.283366,0.211334,0.072032,0.034526,0.076455,0.100208
2.14824,172.22,0.280952,0.208907,0.072045,0.033803,0.075327,0.099633
2.14844,172.24,0.278580,0.206522,0.072058,0.033093,0.074223,0.099062
2.14864,172.25,0.276248,0.204177,0.072071,0.032396,0.073142,0.098496
2.14884,172.27,0.273958,0.201873,0.072084,0.031712,0.072082,0.097935
2.14904,172.28,0.271707,0.199609,0.072097,0.031042,0.071045,0.097378
2.14924,172.30,0.269495,0.197385,0.072110,0.030386,0.070029,0.096827
2.14944,172.32,0.267323,0.195200,0.072123,0.029743,0.069033,0.096280
2.14964,172.33,0.265189,0.193053,0.072136,0.029114,0.068057,0.095737
2.14984,172.35,0.263093,0.190943,0.072149,0.028499,0.067101,0.095199
2.15004,172.36,0.261034,0.188871,0.072163,0.027897,0.066164,0.094666
2.15024,172.38,0.259011,0.186836,0.072176,0.027309,0.065246,0.094137
2.15044,172.40,0.257025,0.184836,0.072189,0.026734,0.064346,0.093612
2.15064,172.41,0.255074,0.182872,0.072202,0.026173,0.063463,0.093092
2.15084,172.43,0.253157,0.180942,0.072215,0.025624,0.062598,0.092576
2.15104,172.44,0.251274,0.179047,0.072228,0.025089,0.061749,0.092064
2.15124,172.46,0.249425,0.177184,0.072241,0.024566,0.060917,0.091557
2.15144,172.48,0.247609,0.175355,0.072254,0.024056,0.060101,0.091053
2.15164,172.49,0.245824,0.173557,0.072267,0.023558,0.059301,0.090554
2.15184,172.51,0.244071,0.171791,0.072280,0.023072,0.058516,0.090059
2.15204,172.52,0.242349,0.170055,0.072293,0.022598,0.057745,0.089568
2.15224,172.54,0.240657,0.168350,0.072306,0.022135,0.056989,0.089081
2.15244,172.56,0.238994,0.166674,0.072319,0.021684,0.056248,0.088598
2.15264,172.57,0.237360,0.165027,0.072333,0.021244,0.055520,0.088118
2.15284,172.59,0.235754,0.163409,0.072346,0.020815,0.054806,0.087643
2.15304,172.60,0.234177,0.161818,0.072359,0.020397,0.054105,0.087171
2.15324,172.62,0.232626,0.160254,0.072372,0.019989,0.053416,0.086703
2.15344,172.64,0.231101,0.158716,0.072385,0.019591,0.052741,0.086239
2.15364,172.65,0.229603,0.157205,0.072398,0.019203,0.052077,0.085779
2.15384,172.67,0.228130,0.155718,0.072411,0.018825,0.051426,0.085322
2.15404,172.68,0.226681,0.154257,0.072424,0.018456,0.050786,0.084869
2.15424,172.70,0.225257,0.152820,0.072438,0.018097,0.050158,0.084420
2.15444,172.72,0.223857,0.151406,0.072451,0.017746,0.049541,0.083974
2.15464,172.73,0.222479,0.150015,0.072464,0.017404,0.048935,0.083531
2.15484,172.75,0.221125,0.148648,0.072477,0.017071,0.048340,0.083092
2.15504,172.76,0.219792,0.147302,0.072490,0.016745,0.047755,0.082656
2.15524,172.78,0.218481,0.145978,0.072503,0.016428,0.047180,0.082224
2.15544,172.80,0.217192,0.144675,0.072516,0.016119,0.046616,0.081795
2.15564,172.81,0.215923,0.143393,0.072530,0.015817,0.046061,0.081370
2.15584,172.83,0.214674,0.142131,0.072543,0.015523,0.045515,0.080948
2.15604,172.85,0.213445,0.140889,0.072556,0.015236,0.044979,0.080529
2.15624,172.86,0.212236,0.139667,0.072569,0.014956,0.044453,0.080113
2.15644,172.88,0.211045,0.138463,0.072582,0.014682,0.043935,0.079701
2.15664,172.89,0.209873,0.137278,0.072595,0.014416,0.043425,0.079291
2.15684,172.91,0.208719,0.136111,0.072609,0.014156,0.042925,0.078885
2.15704,172.93,0.207583,0.134962,0.072622,0.013902,0.042432,0.078482
2.15724,172.94,0.206464,0.133830,0.072635,0.013654,0.041948,0.078082
2.15744,172.96,0.205363,0.132715,0.072648,0.013412,0.041472,0.077685
2.15764,172.97,0.204278,0.131616,0.072661,0.013176,0.041004,0.077291
2.15784,172.99,0.203209,0.130534,0.072674,0.012946,0.040543,0.076900
2.15804,173.01,0.202156,0.129468,0.072688,0.012721,0.040090,0.076512
2.15824,173.02,0.201118,0.128418,0.072701,0.012501,0.039644,0.076126
2.15844,173.04,0.200096,0.127382,0.072714,0.012287,0.039206,0.075744
2.15864,173.05,0.199089,0.126362,0.072727,0.012077,0.038774,0.075365
2.15884,173.07,0.198097,0.125356,0.072740,0.011872,0.038350,0.074988
2.15904,173.09,0.197118,0.124365,0.072754,0.011673,0.037932,0.074614
2.15924,173.10,0.196154,0.123387,0.072767,0.011477,0.037521,0.074243
2.15944,173.12,0.195204,0.122423,0.072780,0.011286,0.037116,0.073875
2.15964,173.13,0.194267,0.121473,0.072793,0.011100,0.036718,0.073509
2.15984,173.15,0.193343,0.120536,0.072807,0.010918,0.036326,0.073147
2.16004,173.17,0.192432,0.119612,0.072820,0.010740,0.035940,0.072786
2.16024,173.18,0.191533,0.118700,0.072833,0.010566,0.035560,0.072429
2.16044,173.20,0.190647,0.117801,0.072846,0.010396,0.035185,0.072074
2.16064,173.21,0.189773,0.116914,0.072860,0.010229,0.034817,0.071721
2.16084,173.23,0.188911,0.116039,0.072873,0.010067,0.034454,0.071372
2.16104,173.25,0.188061,0.115175,0.072886,0.009908,0.034097,0.071024
2.16124,173.26,0.187222,0.114323,0.072899,0.009752,0.033745,0.070680
2.16144,173.28,0.186395,0.113482,0.072913,0.009600,0.033398,0.070338
2.16164,173.29,0.185578,0.112652,0.072926,0.009451,0.033057,0.069998
2.16184,173.31,0.184772,0.111833,0.072939,0.009305,0.032721,0.069660
2.16204,173.33,0.183977,0.111024,0.072952,0.009163,0.032389,0.069326
2.16224,173.34,0.183192,0.110226,0.072966,0.009024,0.032063,0.068993
2.16244,173.36,0.182417,0.109438,0.072979,0.008887,0.031741,0.068663
2.16264,173.37,0.181652,0.108660,0.072992,0.008754,0.031424,0.068335
2.16284,173.39,0.180897,0.107891,0.073006,0.008623,0.031112,0.068010
2.16304,173.41,0.180151,0.107133,0.073019,0.008495,0.030804,0.067687
2.16324,173.42,0.179415,0.106383,0.073032,0.008370,0.030501,0.067366
2.16344,173.44,0.178688,0.105643,0.073045,0.008247,0.030202,0.067047
2.16364,173.45,0.177971,0.104912,0.073059,0.008127,0.029908,0.066731
2.16384,173.47,0.177262,0.104190,0.073072,0.008009,0.029617,0.066417
2.16404,173.49,0.176562,0.103477,0.073085,0.007894,0.029331,0.066105
2.16424,173.50,0.175870,0.102772,0.073099,0.007781,0.029049,0.065795
2.16444,173.52,0.175187,0.102075,0.073112,0.007670,0.028771,0.065488
2.16464,173.53,0.174512,0.101387,0.073125,0.007562,0.028496,0.065182
2.16484,173.55,0.173846,0.100707,0.073139,0.007456,0.028226,0.064879
2.16504,173.57,0.173187,0.100035,0.073152,0.007351,0.027959,0.064578
2.16524,173.58,0.172536,0.099371,0.073165,0.007249,0.027696,0.064279
2.16544,173.60,0.171893,0.098715,0.073179,0.007149,0.027437,0.063982
2.16564,173.61,0.171258,0.098066,0.073192,0.007051,0.027181,0.063687
2.16584,173.63,0.170630,0.097424,0.073205,0.006955,0.026928,0.063394
2.16604,173.65,0.170009,0.096790,0.073219,0.006861,0.026679,0.063103
2.16624,173.66,0.169395,0.096163,0.073232,0.006768,0.026434,0.062814
2.16644,173.68,0.168789,0.095544,0.073245,0.006678,0.026192,0.062527
2.16664,173.69,0.168189,0.094931,0.073259,0.006589,0.025953,0.062242
2.16684,173.71,0.167597,0.094325,0.073272,0.006502,0.025717,0.061959
2.16704,173.73,0.167011,0.093725,0.073285,0.006416,0.025484,0.061677
2.16724,173.74,0.166431,0.093132,0.073299,0.006332,0.025255,0.061398
2.16744,173.76,0.165858,0.092546,0.073312,0.006250,0.025028,0.061121
2.16764,173.78,0.165292,0.091966,0.073325,0.006169,0.024805,0.060845
2.16784,173.79,0.164732,0.091393,0.073339,0.006089,0.024584,0.060572
2.16804,173.81,0.164178,0.090825,0.073352,0.006012,0.024367,0.060300
2.16824,173.82,0.163630,0.090264,0.073366,0.005935,0.024152,0.060030
2.16844,173.84,0.163088,0.089709,0.073379,0.005860,0.023940,0.059762
2.16864,173.86,0.162552,0.089159,0.073392,0.005786,0.023730,0.059495
2.16884,173.87,0.162022,0.088616,0.073406,0.005714,0.023524,0.059230
2.16904,173.89,0.161497,0.088078,0.073419,0.005643,0.023320,0.058968
2.16924,173.90,0.160978,0.087546,0.073433,0.005573,0.023118,0.058706
2.16944,173.92,0.160465,0.087019,0.073446,0.005505,0.022920,0.058447
2.16964,173.94,0.159957,0.086498,0.073459,0.005437,0.022723,0.058189
2.16984,173.95,0.159454,0.085982,0.073473,0.005371,0.022529,0.057933
2.17004,173.97,0.158957,0.085471,0.073486,0.005306,0.022338,0.057679
2.17024,173.98,0.158465,0.084965,0.073500,0.005242,0.022149,0.057426
2.17044,174.00,0.157978,0.084465,0.073513,0.005179,0.021962,0.057175
2.17064,174.02,0.157496,0.083970,0.073526,0.005118,0.021778,0.056926
2.17084,174.03,0.157019,0.083479,0.073540,0.005057,0.021596,0.056678
2.17104,174.05,0.156547,0.082994,0.073553,0.004998,0.021416,0.056432
2.17124,174.06,0.156080,0.082513,0.073567,0.004939,0.021239,0.056187
2.17144,174.08,0.155617,0.082037,0.073580,0.004882,0.021063,0.055944
2.17164,174.10,0.155159,0.081566,0.073594,0.004825,0.020890,0.055703
2.17184,174.11,0.154706,0.081099,0.073607,0.004769,0.020719,0.055463
2.17204,174.13,0.154258,0.080637,0.073621,0.004715,0.020549,0.055225
2.17224,174.14,0.153813,0.080179,0.073634,0.004661,0.020382,0.054988
2.17244,174.16,0.153374,0.079726,0.073647,0.004608,0.020217,0.054753
2.17264,174.18,0.152938,0.079277,0.073661,0.004556,0.020054,0.054519
2.17284,174.19,0.152507,0.078833,0.073674,0.004505,0.019893,0.054286
2.17304,174.21,0.152080,0.078392,0.073688,0.004454,0.019734,0.054056
2.17324,174.22,0.151657,0.077956,0.073701,0.004405,0.019576,0.053826
2.17344,174.24,0.151239,0.077524,0.073715,0.004356,0.019421,0.053598
2.17364,174.26,0.150824,0.077096,0.073728,0.004308,0.019267,0.053372
2.17384,174.27,0.150414,0.076672,0.073742,0.004261,0.019115,0.053147
2.17404,174.29,0.150007,0.076252,0.073755,0.004215,0.018965,0.052923
2.17424,174.30,0.149604,0.075835,0.073769,0.004169,0.018817,0.052701
2.17444,174.32,0.149205,0.075423,0.073782,0.004124,0.018670,0.052480
2.17464,174.34,0.148810,0.075014,0.073796,0.004080,0.018525,0.052261
2.17484,174.35,0.148419,0.074609,0.073809,0.004036,0.018382,0.052043
2.17504,174.37,0.148031,0.074208,0.073823,0.003993,0.018240,0.051826
2.17524,174.38,0.147647,0.073810,0.073836,0.003951,0.018100,0.051611
2.17544,174.40,0.147266,0.073416,0.073850,0.003909,0.017961,0.051397
2.17564,174.42,0.146889,0.073026,0.073863,0.003869,0.017824,0.051184
2.17584,174.43,0.146516,0.072639,0.073877,0.003828,0.017689,0.050972
2.17604,174.45,0.146145,0.072255,0.073890,0.003788,0.017555,0.050762
2.17624,174.46,0.145779,0.071875,0.073904,0.003749,0.017423,0.050554
2.17644,174.48,0.145415,0.071498,0.073917,0.003711,0.017292,0.050346
2.17664,174.50,0.145055,0.071124,0.073931,0.003673,0.017162,0.050140
2.17684,174.51,0.144699,0.070754,0.073945,0.003636,0.017034,0.049935
2.17704,174.53,0.144345,0.070387,0.073958,0.003599,0.016908,0.049731
2.17724,174.54,0.143995,0.070023,0.073972,0.003563,0.016783,0.049529
2.17744,174.56,0.143647,0.069662,0.073985,0.003527,0.016659,0.049327
2.17764,174.58,0.143303,0.069305,0.073999,0.003492,0.016536,0.049127
2.17784,174.59,0.142962,0.068950,0.074012,0.003457,0.016415,0.048928
2.17804,174.61,0.142624,0.068598,0.074026,0.003423,0.016295,0.048731
2.17824,174.62,0.142289,0.068250,0.074039,0.003389,0.016177,0.048534
2.17844,174.64,0.141957,0.067904,0.074053,0.003356,0.016059,0.048339
2.17864,174.66,0.141628,0.067561,0.074067,0.003323,0.015943,0.048145
2.17884,174.67,0.141301,0.067221,0.074080,0.003291,0.015829,0.047952
2.17904,174.69,0.140978,0.066884,0.074094,0.003259,0.015715,0.047760
2.17924,174.71,0.140657,0.066550,0.074107,0.003228,0.015603,0.047570
2.17944,174.72,0.140339,0.066218,0.074121,0.003197,0.015492,0.047380
2.17964,174.74,0.140024,0.065889,0.074134,0.003166,0.015382,0.047192
2.17984,174.75,0.139711,0.065563,0.074148,0.003136,0.015273,0.047005
2.18004,174.77,0.139402,0.065240,0.074162,0.003107,0.015165,0.046818
2.18024,174.79,0.139094,0.064919,0.074175,0.003077,0.015058,0.046633
2.18044,174.80,0.138790,0.064601,0.074189,0.003048,0.014953,0.046449
2.18064,174.82,0.138488,0.064285,0.074203,0.003020,0.014849,0.046267
2.18084,174.83,0.138188,0.063972,0.074216,0.002992,0.014745,0.046085
2.18104,174.85,0.137891,0.063662,0.074230,0.002964,0.014643,0.045904
2.18124,174.87,0.137597,0.063354,0.074243,0.002937,0.014542,0.045724
2.18144,174.88,0.137305,0.063048,0.074257,0.002910,0.014442,0.045546
2.18164,174.90,0.137015,0.062745,0.074271,0.002884,0.014343,0.045368
2.18184,174.91,0.136728,0.062444,0.074284,0.002857,0.014245,0.045192
2.18204,174.93,0.136444,0.062146,0.074298,0.002832,0.014148,0.045016
2.18224,174.95,0.136161,0.061850,0.074312,0.002806,0.014051,0.044842
2.18244,174.96,0.135881,0.061556,0.074325,0.002781,0.013956,0.044668
2.18264,174.98,0.135603,0.061264,0.074339,0.002756,0.013862,0.044496
2.18284,174.99,0.135328,0.060975,0.074352,0.002732,0.013769,0.044324
2.18304,175.01,0.135054,0.060688,0.074366,0.002707,0.013676,0.044154
2.18324,175.03,0.134783,0.060403,0.074380,0.002683,0.013585,0.043984
2.18344,175.04,0.134514,0.060121,0.074393,0.002660,0.013494,0.043816
2.18364,175.06,0.134247,0.059840,0.074407,0.002637,0.013405,0.043648
2.18384,175.07,0.133983,0.059562,0.074421,0.002614,0.013316,0.043481
2.18404,175.09,0.133720,0.059286,0.074434,0.002591,0.013228,0.043316
