ppm,hz,total_with_exchange,total_carbon_bound,exchangeable pool (H2O/OH/COOH),EG O-CH2
3.59246,288.00,0.646920,0.075531,0.571389,0.075301
3.59286,288.03,0.648371,0.076414,0.571957,0.076184
3.59326,288.06,0.649837,0.077312,0.572525,0.077082
3.59366,288.10,0.651320,0.078226,0.573094,0.077997
3.59406,288.13,0.652820,0.079156,0.573664,0.078927
3.59446,288.16,0.654338,0.080103,0.574235,0.079874
3.59486,288.19,0.655874,0.081067,0.574807,0.080838
3.59526,288.22,0.657428,0.082049,0.575379,0.081820
3.59566,288.26,0.659000,0.083048,0.575953,0.082819
3.59606,288.29,0.660592,0.084065,0.576527,0.083837
3.59646,288.32,0.662203,0.085102,0.577102,0.084873
3.59686,288.35,0.663835,0.086157,0.577678,0.085929
3.59726,288.39,0.665486,0.087232,0.578254,0.087004
3.59766,288.42,0.667159,0.088328,0.578832,0.088100
3.59806,288.45,0.668854,0.089444,0.579410,0.089216
3.59846,288.48,0.670570,0.090581,0.579989,0.090353
3.59886,288.51,0.672309,0.091740,0.580569,0.091512
3.59926,288.55,0.674071,0.092921,0.581150,0.092693
3.59966,288.58,0.675857,0.094125,0.581732,0.093897
3.60006,288.61,0.677667,0.095352,0.582315,0.095125
3.60046,288.64,0.679502,0.096604,0.582898,0.096376
3.60086,288.67,0.681362,0.097880,0.583483,0.097653
3.60126,288.71,0.683249,0.099181,0.584068,0.098954
3.60166,288.74,0.685162,0.100508,0.584654,0.100282
3.60206,288.77,0.687103,0.101862,0.585241,0.101636
3.60246,288.80,0.689072,0.103244,0.585829,0.103017
3.60286,288.83,0.691071,0.104653,0.586417,0.104427
3.60326,288.87,0.693098,0.106092,0.587007,0.105865
3.60366,288.90,0.695157,0.107560,0.587597,0.107333
3.60406,288.93,0.697247,0.109058,0.588188,0.108832
3.60446,288.96,0.699368,0.110588,0.588781,0.110362
3.60486,288.99,0.701523,0.112150,0.589374,0.111924
3.60526,289.03,0.703712,0.113745,0.589968,0.113519
3.60566,289.06,0.705936,0.115374,0.590562,0.115148
3.60606,289.09,0.708196,0.117038,0.591158,0.116812
3.60646,289.12,0.710492,0.118738,0.591755,0.118512
3.60686,289.15,0.712827,0.120475,0.592352,0.120249
3.60726,289.19,0.715200,0.122250,0.592950,0.122025
3.60766,289.22,0.717613,0.124064,0.593550,0.123839
3.60806,289.25,0.720068,0.125918,0.594150,0.125693
3.60846,289.28,0.722565,0.127814,0.594751,0.127590
3.60886,289.32,0.725106,0.129753,0.595353,0.129529
3.60926,289.35,0.727691,0.131736,0.595955,0.131511
3.60966,289.38,0.730323,0.133764,0.596559,0.133540
3.61006,289.41,0.733003,0.135839,0.597164,0.135615
3.61046,289.44,0.735731,0.137962,0.597769,0.137738
3.61086,289.48,0.738510,0.140135,0.598376,0.139911
3.61126,289.51,0.741341,0.142359,0.598983,0.142135
3.61166,289.54,0.744226,0.144635,0.599591,0.144411
3.61206,289.57,0.747166,0.146966,0.600200,0.146743
3.61246,289.60,0.750164,0.149354,0.600810,0.149130
3.61286,289.64,0.753220,0.151799,0.601421,0.151575
3.61326,289.67,0.756337,0.154304,0.602033,0.154080
3.61366,289.70,0.759516,0.156871,0.602646,0.156647
3.61406,289.73,0.762760,0.159501,0.603259,0.159278
3.61446,289.76,0.766071,0.162198,0.603874,0.161975
3.61486,289.80,0.769451,0.164962,0.604489,0.164739
3.61526,289.83,0.772903,0.167797,0.605106,0.167574
3.61566,289.86,0.776428,0.170705,0.605723,0.170482
3.61606,289.89,0.780029,0.173687,0.606341,0.173465
3.61646,289.92,0.783708,0.176748,0.606961,0.176525
3.61686,289.96,0.787469,0.179889,0.607581,0.179666
3.61726,289.99,0.791315,0.183113,0.608202,0.182891
3.61766,290.02,0.795247,0.186423,0.608824,0.186201
3.61806,290.05,0.799269,0.189823,0.609447,0.189601
3.61846,290.08,0.803385,0.193315,0.610070,0.193093
3.61886,290.12,0.807597,0.196902,0.610695,0.196680
3.61926,290.15,0.811910,0.200589,0.611321,0.200367
3.61966,290.18,0.816326,0.204378,0.611948,0.204157
3.62006,290.21,0.820850,0.208274,0.612575,0.208053
3.62046,290.25,0.825485,0.212281,0.613204,0.212060
3.62086,290.28,0.830235,0.216402,0.613833,0.216181
3.62126,290.31,0.835106,0.220642,0.614464,0.220421
3.62166,290.34,0.840101,0.225005,0.615095,0.224784
3.62206,290.37,0.845225,0.229497,0.615728,0.229276
3.62246,290.41,0.850483,0.234122,0.616361,0.233901
3.62286,290.44,0.855880,0.238885,0.616995,0.238664
3.62326,290.47,0.861422,0.243792,0.617630,0.243571
3.62366,290.50,0.867115,0.248848,0.618267,0.248628
3.62406,290.53,0.872964,0.254060,0.618904,0.253840
3.62446,290.57,0.878976,0.259434,0.619542,0.259214
3.62486,290.60,0.885157,0.264976,0.620181,0.264756
3.62526,290.63,0.891515,0.270694,0.620821,0.270474
3.62566,290.66,0.898055,0.276594,0.621462,0.276374
3.62606,290.69,0.904788,0.282684,0.622104,0.282464
3.62646,290.73,0.911719,0.288972,0.622747,0.288752
3.62686,290.76,0.918858,0.295467,0.623391,0.295248
3.62726,290.79,0.926213,0.302178,0.624036,0.301958
3.62766,290.82,0.933795,0.309113,0.624682,0.308894
3.62806,290.85,0.941612,0.316283,0.625328,0.316064
3.62846,290.89,0.949675,0.323699,0.625976,0.323480
3.62886,290.92,0.957995,0.331370,0.626625,0.331151
3.62926,290.95,0.966584,0.339309,0.627275,0.339090
3.62966,290.98,0.975454,0.347528,0.627926,0.347309
3.63006,291.01,0.984617,0.356039,0.628578,0.355821
3.63046,291.05,0.994087,0.364857,0.629230,0.364638
3.63086,291.08,1.003878,0.373994,0.629884,0.373776
3.63126,291.11,1.014006,0.383467,0.630539,0.383249
3.63166,291.14,1.024487,0.393292,0.631195,0.393074
3.63206,291.18,1.035336,0.403485,0.631852,0.403267
3.63246,291.21,1.046573,0.414064,0.632509,0.413846
3.63286,291.24,1.058216,0.425048,0.633168,0.424830
3.63326,291.27,1.070284,0.436456,0.633828,0.436239
3.63366,291.30,1.082800,0.448311,0.634489,0.448094
3.63406,291.34,1.095785,0.460635,0.635151,0.460417
3.63446,291.37,1.109264,0.473450,0.635813,0.473233
3.63486,291.40,1.123260,0.486783,0.636477,0.486566
3.63526,291.43,1.137802,0.500660,0.637142,0.500443
3.63566,291.46,1.152918,0.515110,0.637808,0.514893
3.63606,291.50,1.168636,0.530161,0.638475,0.529944
3.63646,291.53,1.184990,0.545847,0.639143,0.545631
3.63686,291.56,1.202013,0.562201,0.639812,0.561985
3.63726,291.59,1.219741,0.579260,0.640482,0.579043
3.63766,291.62,1.238213,0.597060,0.641153,0.596843
3.63806,291.66,1.257468,0.615643,0.641825,0.615427
3.63846,291.69,1.277550,0.635052,0.642498,0.634835
3.63886,291.72,1.298504,0.655332,0.643172,0.655116
3.63926,291.75,1.320380,0.676532,0.643847,0.676317
3.63966,291.78,1.343228,0.698705,0.644523,0.698489
3.64006,291.82,1.367104,0.721904,0.645201,0.721688
3.64046,291.85,1.392067,0.746188,0.645879,0.745972
3.64086,291.88,1.418177,0.771619,0.646558,0.771403
3.64126,291.91,1.445500,0.798262,0.647239,0.798046
3.64166,291.94,1.474107,0.826187,0.647920,0.825972
3.64206,291.98,1.504072,0.855469,0.648602,0.855254
3.64246,292.01,1.535471,0.886185,0.649286,0.885970
3.64286,292.04,1.568389,0.918419,0.649970,0.918204
3.64326,292.07,1.602913,0.952257,0.650656,0.952042
3.64366,292.10,1.639135,0.987792,0.651343,0.987577
3.64406,292.14,1.677152,1.025121,0.652031,1.024907
3.64446,292.17,1.717067,1.064348,0.652719,1.064134
3.64486,292.20,1.758988,1.105579,0.653409,1.105364
3.64526,292.23,1.803026,1.148926,0.654100,1.148712
3.64566,292.27,1.849299,1.194507,0.654792,1.194292
3.64606,292.30,1.897927,1.242442,0.655485,1.242228
3.64646,292.33,1.949036,1.292856,0.656179,1.292642
3.64686,292.36,2.002754,1.345879,0.656875,1.345665
3.64726,292.39,2.059211,1.401640,0.657571,1.401426
3.64766,292.43,2.118540,1.460271,0.658268,1.460057
3.64806,292.46,2.180869,1.521902,0.658967,1.521689
3.64846,292.49,2.246329,1.586662,0.659667,1.586449
3.64886,292.52,2.315041,1.654674,0.660367,1.654460
3.64926,292.55,2.387119,1.726050,0.661069,1.725837
3.64966,292.59,2.462667,1.800895,0.661772,1.800682
3.65006,292.62,2.541768,1.879292,0.662476,1.879079
3.65046,292.65,2.624486,1.961305,0.663181,1.961092
3.65086,292.68,2.710854,2.046967,0.663887,2.046754
3.65126,292.71,2.800869,2.136275,0.664594,2.136062
3.65166,292.75,2.894484,2.229182,0.665303,2.228969
3.65206,292.78,2.991597,2.325585,0.666012,2.325373
3.65246,292.81,3.092039,2.425316,0.666723,2.425104
3.65286,292.84,3.195565,2.528131,0.667434,2.527918
3.65326,292.87,3.301841,2.633694,0.668147,2.633482
3.65366,292.91,3.410433,2.741572,0.668861,2.741360
3.65406,292.94,3.520792,2.851216,0.669576,2.851004
3.65446,292.97,3.632248,2.961956,0.670292,2.961744
3.65486,293.00,3.744001,3.072992,0.671009,3.072780
3.65526,293.03,3.855116,3.183388,0.671728,3.183177
3.65566,293.07,3.964525,3.292077,0.672447,3.291866
3.65606,293.10,4.071034,3.397866,0.673168,3.397655
3.65646,293.13,4.173342,3.499452,0.673890,3.499241
3.65686,293.16,4.270058,3.595445,0.674613,3.595234
3.65726,293.20,4.359742,3.684405,0.675337,3.684194
3.65766,293.23,4.440941,3.764879,0.676062,3.764668
3.65806,293.26,4.512242,3.835454,0.676788,3.835243
3.65846,293.29,4.572328,3.894812,0.677516,3.894602
3.65886,293.32,4.620028,3.941784,0.678244,3.941573
3.65926,293.36,4.654379,3.975405,0.678974,3.975195
3.65966,293.39,4.674670,3.994965,0.679705,3.994755
3.66006,293.42,4.680477,4.000040,0.680437,3.999830
3.66046,293.45,4.671691,3.990521,0.681170,3.990310
3.66086,293.48,4.648518,3.966613,0.681904,3.966403
3.66126,293.52,4.611472,3.928832,0.682640,3.928622
3.66166,293.55,4.561346,3.877970,0.683377,3.877760
3.66206,293.58,4.499173,3.815058,0.684115,3.814848
3.66246,293.61,4.426172,3.741318,0.684854,3.741109
3.66286,293.64,4.343697,3.658103,0.685594,3.657894
3.66326,293.68,4.253179,3.566844,0.686335,3.566635
3.66366,293.71,4.156071,3.468994,0.687078,3.468784
3.66406,293.74,4.053803,3.365982,0.687821,3.365773
3.66446,293.77,3.947741,3.259175,0.688566,3.258966
3.66486,293.80,3.839156,3.149844,0.689312,3.149635
3.66526,293.84,3.729205,3.039145,0.690060,3.038936
3.66566,293.87,3.618914,2.928106,0.690808,2.927898
3.66606,293.90,3.509179,2.817622,0.691558,2.817413
3.66646,293.93,3.400759,2.708451,0.692308,2.708242
3.66686,293.96,3.294287,2.601226,0.693060,2.601018
3.66726,294.00,3.190273,2.496460,0.693814,2.496251
3.66766,294.03,3.089123,2.394555,0.694568,2.394346
3.66806,294.06,2.991140,2.295816,0.695324,2.295608
3.66846,294.09,2.896545,2.200464,0.696080,2.200256
3.66886,294.13,2.805485,2.108647,0.696838,2.108439
3.66926,294.16,2.718045,2.020447,0.697598,2.020239
3.66966,294.19,2.634258,1.935900,0.698358,1.935692
3.67006,294.22,2.554114,1.854995,0.699120,1.854787
3.67046,294.25,2.477571,1.777689,0.699883,1.777481
3.67086,294.29,2.404558,1.703912,0.700647,1.703704
3.67126,294.32,2.334984,1.633573,0.701412,1.633365
3.67166,294.35,2.268744,1.566565,0.702178,1.566358
3.67206,294.38,2.205719,1.502773,0.702946,1.502566
3.67246,294.41,2.145785,1.442070,0.703715,1.441863
3.67286,294.45,2.088813,1.384328,0.704485,1.384121
3.67326,294.48,2.034673,1.329416,0.705257,1.329209
3.67366,294.51,1.983232,1.277202,0.706029,1.276995
3.67406,294.54,1.934360,1.227557,0.706803,1.227350
3.67446,294.57,1.887931,1.180353,0.707579,1.180146
3.67486,294.61,1.843821,1.135466,0.708355,1.135260
3.67526,294.64,1.801909,1.092776,0.709133,1.092570
3.67566,294.67,1.762080,1.052168,0.709911,1.051962
3.67606,294.70,1.724223,1.013531,0.710692,1.013325
3.67646,294.73,1.688232,0.976759,0.711473,0.976553
3.67686,294.77,1.654007,0.941751,0.712256,0.941546
3.67726,294.80,1.621452,0.908412,0.713040,0.908206
3.67766,294.83,1.590475,0.876651,0.713825,0.876445
3.67806,294.86,1.560991,0.846380,0.714611,0.846175
3.67846,294.89,1.532919,0.817520,0.715399,0.817315
3.67886,294.93,1.506181,0.789993,0.716188,0.789788
3.67926,294.96,1.480705,0.763726,0.716978,0.763521
3.67966,294.99,1.456422,0.738652,0.717770,0.738447
3.68006,295.02,1.433268,0.714705,0.718562,0.714500
3.68046,295.06,1.411182,0.691825,0.719356,0.691620
3.68086,295.09,1.390106,0.669955,0.720152,0.669750
3.68126,295.12,1.369988,0.649040,0.720948,0.648835
3.68166,295.15,1.350777,0.629030,0.721746,0.628826
3.68206,295.18,1.332423,0.609878,0.722546,0.609673
3.68246,295.22,1.314884,0.591538,0.723346,0.591333
3.68286,295.25,1.298116,0.573968,0.724148,0.573763
3.68326,295.28,1.282079,0.557128,0.724951,0.556924
3.68366,295.31,1.266737,0.540981,0.725755,0.540777
3.68406,295.34,1.252053,0.525492,0.726561,0.525288
3.68446,295.38,1.237995,0.510627,0.727368,0.510423
3.68486,295.41,1.224532,0.496355,0.728177,0.496151
3.68526,295.44,1.211633,0.482647,0.728986,0.482443
3.68566,295.47,1.199271,0.469474,0.729797,0.469270
3.68606,295.50,1.187421,0.456811,0.730609,0.456608
3.68646,295.54,1.176056,0.444633,0.731423,0.444429
3.68686,295.57,1.165154,0.432916,0.732238,0.432713
3.68726,295.60,1.154693,0.421639,0.733054,0.421436
3.68766,295.63,1.144652,0.410780,0.733872,0.410577
3.68806,295.66,1.135012,0.400321,0.734691,0.400118
3.68846,295.70,1.125753,0.390242,0.735511,0.390039
3.68886,295.73,1.116859,0.380526,0.736333,0.380323
3.68926,295.76,1.108312,0.371157,0.737156,0.370954
3.68966,295.79,1.100098,0.362118,0.737980,0.361915
3.69006,295.82,1.092201,0.353395,0.738805,0.353193
3.69046,295.86,1.084607,0.344975,0.739632,0.344772
3.69086,295.89,1.077303,0.336842,0.740461,0.336640
3.69126,295.92,1.070276,0.328986,0.741290,0.328784
3.69166,295.95,1.063515,0.321394,0.742121,0.321191
3.69206,295.99,1.057008,0.314054,0.742954,0.313852
3.69246,296.02,1.050744,0.306956,0.743788,0.306754
3.69286,296.05,1.044713,0.300090,0.744623,0.299888
3.69326,296.08,1.038905,0.293446,0.745459,0.293244
3.69366,296.11,1.033312,0.287015,0.746297,0.286813
3.69406,296.15,1.027924,0.280787,0.747136,0.280586
3.69446,296.18,1.022733,0.274756,0.747977,0.274554
3.69486,296.21,1.017731,0.268912,0.748819,0.268711
3.69526,296.24,1.012911,0.263249,0.749662,0.263048
3.69566,296.27,1.008266,0.257759,0.750507,0.257557
3.69606,296.31,1.003788,0.252435,0.751353,0.252234
3.69646,296.34,0.999471,0.247271,0.752201,0.247070
3.69686,296.37,0.995310,0.242260,0.753050,0.242059
3.69726,296.40,0.991298,0.237397,0.753900,0.237197
3.69766,296.43,0.987429,0.232677,0.754752,0.232476
3.69806,296.47,0.983698,0.228093,0.755605,0.227892
3.69846,296.50,0.980100,0.223641,0.756460,0.223440
3.69886,296.53,0.976631,0.219315,0.757316,0.219115
3.69926,296.56,0.973285,0.215112,0.758173,0.214911
3.69966,296.59,0.970058,0.211026,0.759032,0.210826
3.70006,296.63,0.966945,0.207053,0.759892,0.206853
3.70046,296.66,0.963944,0.203190,0.760754,0.202990
3.70086,296.69,0.961049,0.199432,0.761617,0.199232
3.70126,296.72,0.958257,0.195776,0.762481,0.195576
3.70166,296.75,0.955565,0.192217,0.763347,0.192018
3.70206,296.79,0.952969,0.188754,0.764215,0.188554
3.70246,296.82,0.950465,0.185382,0.765083,0.185182
3.70286,296.85,0.948051,0.182098,0.765954,0.181898
3.70326,296.88,0.945724,0.178899,0.766825,0.178700
3.70366,296.92,0.943481,0.175783,0.767699,0.175584
3.70406,296.95,0.941319,0.172746,0.768573,0.172547
3.70446,296.98,0.939235,0.169786,0.769449,0.169587
3.70486,297.01,0.937228,0.166901,0.770327,0.166702
3.70526,297.04,0.935293,0.164087,0.771206,0.163889
3.70566,297.08,0.933430,0.161344,0.772086,0.161145
3.70606,297.11,0.931635,0.158667,0.772968,0.158469
3.70646,297.14,0.929908,0.156056,0.773851,0.155858
3.70686,297.17,0.928244,0.153508,0.774736,0.153310
3.70726,297.20,0.926644,0.151021,0.775623,0.150823
3.70766,297.24,0.925104,0.148594,0.776510,0.148396
3.70806,297.27,0.923623,0.146224,0.777400,0.146026
3.70846,297.30,0.922200,0.143909,0.778290,0.143711
3.70886,297.33,0.920831,0.141649,0.779183,0.141451
3.70926,297.36,0.919517,0.139440,0.780076,0.139243
3.70966,297.40,0.918254,0.137283,0.780972,0.137085
3.71006,297.43,0.917043,0.135174,0.781868,0.134977
3.71046,297.46,0.915880,0.133114,0.782767,0.132916
3.71086,297.49,0.914766,0.131099,0.783666,0.130902
3.71126,297.52,0.913697,0.129130,0.784568,0.128933
3.71166,297.56,0.912674,0.127204,0.785470,0.127007
3.71206,297.59,0.911695,0.125321,0.786375,0.125123
3.71246,297.62,0.910759,0.123478,0.787280,0.123281
3.71286,297.65,0.909864,0.121676,0.788188,0.121479
3.71326,297.68,0.909009,0.119912,0.789097,0.119716
3.71366,297.72,0.908194,0.118187,0.790007,0.117990
3.71406,297.75,0.907416,0.116498,0.790919,0.116301
3.71446,297.78,0.906676,0.114844,0.791832,0.114648
3.71486,297.81,0.905973,0.113225,0.792747,0.113029
3.71526,297.85,0.905304,0.111640,0.793664,0.111444
3.71566,297.88,0.904670,0.110088,0.794582,0.109892
3.71606,297.91,0.904069,0.108568,0.795501,0.108372
3.71646,297.94,0.903501,0.107079,0.796423,0.106882
3.71686,297.97,0.902965,0.105619,0.797345,0.105423
3.71726,298.01,0.902459,0.104190,0.798270,0.103994
3.71766,298.04,0.901984,0.102789,0.799195,0.102593
3.71806,298.07,0.901538,0.101416,0.800123,0.101220
3.71846,298.10,0.901121,0.100070,0.801052,0.099874
3.71886,298.13,0.900732,0.098750,0.801982,0.098554
3.71926,298.17,0.900371,0.097456,0.802914,0.097261
3.71966,298.20,0.900036,0.096187,0.803848,0.095992
3.72006,298.23,0.899727,0.094943,0.804783,0.094748
3.72046,298.26,0.899443,0.093723,0.805720,0.093528
3.72086,298.29,0.899184,0.092526,0.806659,0.092331
3.72126,298.33,0.898950,0.091351,0.807599,0.091156
3.72166,298.36,0.898739,0.090199,0.808540,0.090004
3.72206,298.39,0.898551,0.089068,0.809484,0.088873
3.72246,298.42,0.898386,0.087958,0.810428,0.087763
3.72286,298.45,0.898244,0.086869,0.811375,0.086674
3.72326,298.49,0.898122,0.085799,0.812323,0.085605
3.72366,298.52,0.898022,0.084750,0.813273,0.084555
3.72406,298.55,0.897943,0.083719,0.814224,0.083525
3.72446,298.58,0.897883,0.082707,0.815177,0.082512
3.72486,298.61,0.897844,0.081713,0.816131,0.081519
3.72526,298.65,0.897824,0.080736,0.817088,0.080542
3.72566,298.68,0.897823,0.079777,0.818045,0.079584
3.72606,298.71,0.897840,0.078835,0.819005,0.078642
3.72646,298.74,0.897876,0.077910,0.819966,0.077716
3.72686,298.78,0.897929,0.077000,0.820928,0.076807
3.72726,298.81,0.898000,0.076107,0.821893,0.075913
3.72766,298.84,0.898087,0.075229,0.822859,0.075035
3.72806,298.87,0.898192,0.074365,0.823826,0.074172
3.72846,298.90,0.898313,0.073517,0.824796,0.073324
3.72886,298.94,0.898450,0.072683,0.825767,0.072490
3.72926,298.97,0.898602,0.071863,0.826739,0.071670
3.72966,299.00,0.898770,0.071057,0.827714,0.070864
3.73006,299.03,0.898954,0.070264,0.828690,0.070071
3.73046,299.06,0.899151,0.069484,0.829667,0.069291
3.73086,299.10,0.899364,0.068717,0.830647,0.068525
3.73126,299.13,0.899591,0.067963,0.831628,0.067771
3.73166,299.16,0.899832,0.067221,0.832610,0.067029
3.73206,299.19,0.900086,0.066491,0.833595,0.066299
3.73246,299.22,0.900354,0.065773,0.834581,0.065581
3.73286,299.26,0.900635,0.065067,0.835569,0.064875
3.73326,299.29,0.900930,0.064372,0.836558,0.064179
3.73366,299.32,0.901237,0.063687,0.837549,0.063495
3.73406,299.35,0.901556,0.063014,0.838542,0.062822
3.73446,299.38,0.901888,0.062351,0.839537,0.062159
3.73486,299.42,0.902232,0.061699,0.840533,0.061507
3.73526,299.45,0.902588,0.061057,0.841531,0.060865
3.73566,299.48,0.902955,0.060424,0.842531,0.060233
3.73606,299.51,0.903334,0.059802,0.843532,0.059610
3.73646,299.54,0.903724,0.059189,0.844536,0.058997
3.73686,299.58,0.904126,0.058585,0.845541,0.058394
3.73726,299.61,0.904538,0.057991,0.846547,0.057799
3.73766,299.64,0.904961,0.057405,0.847556,0.057214
3.73806,299.67,0.905394,0.056829,0.848566,0.056638
3.73846,299.71,0.905838,0.056261,0.849578,0.056070
3.73886,299.74,0.906293,0.055701,0.850592,0.055510
3.73926,299.77,0.906757,0.055150,0.851607,0.054959
3.73966,299.80,0.907231,0.054607,0.852624,0.054416
3.74006,299.83,0.907715,0.054071,0.853643,0.053881
3.74046,299.87,0.908208,0.053544,0.854664,0.053354
3.74086,299.90,0.908711,0.053024,0.855687,0.052834
3.74126,299.93,0.909223,0.052512,0.856711,0.052322
3.74166,299.96,0.909744,0.052007,0.857737,0.051817
3.74206,299.99,0.910275,0.051510,0.858765,0.051320
3.74246,300.03,0.910814,0.051019,0.859794,0.050829
3.74286,300.06,0.911362,0.050536,0.860826,0.050346
3.74326,300.09,0.911918,0.050059,0.861859,0.049869
3.74366,300.12,0.912484,0.049589,0.862894,0.049400
3.74406,300.15,0.913057,0.049126,0.863931,0.048936
3.74446,300.19,0.913639,0.048669,0.864970,0.048479
3.74486,300.22,0.914229,0.048218,0.866010,0.048029
3.74526,300.25,0.914827,0.047774,0.867053,0.047585
3.74566,300.28,0.915433,0.047336,0.868097,0.047147
3.74606,300.31,0.916046,0.046904,0.869143,0.046714
3.74646,300.35,0.916668,0.046477,0.870191,0.046288
3.74686,300.38,0.917297,0.046057,0.871240,0.045868
3.74726,300.41,0.917934,0.045642,0.872292,0.045453
3.74766,300.44,0.918578,0.045233,0.873345,0.045044
3.74806,300.47,0.919229,0.044829,0.874400,0.044640
3.74846,300.51,0.919888,0.044430,0.875457,0.044242
3.74886,300.54,0.920553,0.044037,0.876516,0.043849
3.74926,300.57,0.921226,0.043649,0.877577,0.043461
3.74966,300.60,0.921906,0.043266,0.878639,0.043078
3.75006,300.64,0.922593,0.042889,0.879704,0.042700
3.75046,300.67,0.923286,0.042516,0.880770,0.042328
3.75086,300.70,0.923986,0.042148,0.881838,0.041960
3.75126,300.73,0.924693,0.041784,0.882909,0.041596
3.75166,300.76,0.925406,0.041426,0.883981,0.041238
3.75206,300.80,0.926126,0.041072,0.885054,0.040884
3.75246,300.83,0.926853,0.040722,0.886130,0.040535
3.75286,300.86,0.927585,0.040377,0.887208,0.040190
3.75326,300.89,0.928324,0.040037,0.888287,0.039849
3.75366,300.92,0.929069,0.039700,0.889369,0.039513
3.75406,300.96,0.929820,0.039368,0.890452,0.039181
3.75446,300.99,0.930578,0.039040,0.891538,0.038853
3.75486,301.02,0.931341,0.038716,0.892625,0.038529
3.75526,301.05,0.932110,0.038396,0.893714,0.038209
3.75566,301.08,0.932885,0.038080,0.894805,0.037893
3.75606,301.12,0.933666,0.037768,0.895898,0.037581
3.75646,301.15,0.934453,0.037460,0.896993,0.037273
3.75686,301.18,0.935246,0.037156,0.898090,0.036969
3.75726,301.21,0.936044,0.036855,0.899189,0.036668
3.75766,301.24,0.936847,0.036558,0.900290,0.036371
3.75806,301.28,0.937657,0.036264,0.901392,0.036078
3.75846,301.31,0.938471,0.035974,0.902497,0.035788
3.75886,301.34,0.939291,0.035688,0.903604,0.035501
3.75926,301.37,0.940117,0.035404,0.904713,0.035218
3.75966,301.40,0.940948,0.035125,0.905823,0.034939
3.76006,301.44,0.941784,0.034848,0.906936,0.034662
3.76046,301.47,0.942625,0.034575,0.908050,0.034389
3.76086,301.50,0.943472,0.034305,0.909167,0.034119
3.76126,301.53,0.944324,0.034038,0.910285,0.033852
3.76166,301.56,0.945181,0.033775,0.911406,0.033589
3.76206,301.60,0.946042,0.033514,0.912529,0.033328
3.76246,301.63,0.946909,0.033256,0.913653,0.033071
3.76286,301.66,0.947781,0.033002,0.914780,0.032816
3.76326,301.69,0.948658,0.032750,0.915908,0.032564
3.76366,301.73,0.949540,0.032501,0.917039,0.032316
3.76406,301.76,0.950426,0.032255,0.918172,0.032070
3.76446,301.79,0.951318,0.032012,0.919306,0.031826
3.76486,301.82,0.952214,0.031771,0.920443,0.031586
3.76526,301.85,0.953115,0.031533,0.921582,0.031348
3.76566,301.89,0.954021,0.031298,0.922722,0.031113
3.76606,301.92,0.954931,0.031066,0.923865,0.030881
3.76646,301.95,0.955846,0.030836,0.925010,0.030651
3.76686,301.98,0.956765,0.030608,0.926157,0.030424
3.76726,302.01,0.957689,0.030383,0.927306,0.030199
3.76766,302.05,0.958618,0.030161,0.928457,0.029977
3.76806,302.08,0.959551,0.029941,0.929610,0.029757
3.76846,302.11,0.960489,0.029723,0.930766,0.029539
3.76886,302.14,0.961431,0.029508,0.931923,0.029324
3.76926,302.17,0.962378,0.029295,0.933082,0.029111
3.76966,302.21,0.963329,0.029085,0.934244,0.028901
3.77006,302.24,0.964284,0.028877,0.935407,0.028693
3.77046,302.27,0.965243,0.028671,0.936573,0.028487
3.77086,302.30,0.966207,0.028467,0.937741,0.028283
3.77126,302.33,0.967176,0.028265,0.938911,0.028082
3.77166,302.37,0.968148,0.028066,0.940083,0.027882
3.77206,302.40,0.969125,0.027868,0.941257,0.027685
3.77246,302.43,0.970106,0.027673,0.942433,0.027490
3.77286,302.46,0.971091,0.027480,0.943611,0.027296
3.77326,302.49,0.972080,0.027288,0.944792,0.027105
3.77366,302.53,0.973074,0.027099,0.945974,0.026916
3.77406,302.56,0.974071,0.026912,0.947159,0.026729
3.77446,302.59,0.975073,0.026726,0.948346,0.026544
3.77486,302.62,0.976078,0.026543,0.949535,0.026360
3.77526,302.66,0.977088,0.026362,0.950727,0.026179
3.77566,302.69,0.978102,0.026182,0.951920,0.025999
3.77606,302.72,0.979120,0.026004,0.953116,0.025821
3.77646,302.75,0.980141,0.025828,0.954313,0.025646
3.77686,302.78,0.981167,0.025654,0.955513,0.025471
3.77726,302.82,0.982197,0.025481,0.956715,0.025299
3.77766,302.85,0.983230,0.025311,0.957920,0.025128
3.77806,302.88,0.984268,0.025142,0.959126,0.024959
3.77846,302.91,0.985309,0.024974,0.960335,0.024792
3.77886,302.94,0.986354,0.024809,0.961546,0.024627
3.77926,302.98,0.987403,0.024645,0.962759,0.024463
3.77966,303.01,0.988456,0.024482,0.963974,0.024300
3.78006,303.04,0.989513,0.024321,0.965192,0.024140
3.78046,303.07,0.990574,0.024162,0.966412,0.023981
3.78086,303.10,0.991638,0.024005,0.967634,0.023823
3.78126,303.14,0.992706,0.023849,0.968858,0.023667
3.78166,303.17,0.993778,0.023694,0.970084,0.023513
3.78206,303.20,0.994854,0.023541,0.971313,0.023360
3.78246,303.23,0.995934,0.023389,0.972544,0.023208
3.78286,303.26,0.997017,0.023239,0.973777,0.023058
3.78326,303.30,0.998104,0.023091,0.975013,0.022910
3.78366,303.33,0.999194,0.022944,0.976251,0.022763
3.78406,303.36,1.000288,0.022798,0.977491,0.022617
3.78446,303.39,1.001386,0.022653,0.978733,0.022473
