ppm,hz,total_with_exchange,total_carbon_bound,exchangeable pool (H2O/OH/COOH),EGDA O-CH2,EGMA CH2-OC(O),EGMA CH2-OH,EG O-CH2
3.52646,282.71,0.513628,0.016676,0.496952,0.000005,0.000062,0.000532,0.015824
3.52686,282.74,0.514186,0.016772,0.497414,0.000005,0.000062,0.000534,0.015918
3.52726,282.77,0.514747,0.016870,0.497877,0.000005,0.000062,0.000536,0.016014
3.52766,282.81,0.515308,0.016968,0.498340,0.000005,0.000062,0.000538,0.016111
3.52806,282.84,0.515871,0.017067,0.498804,0.000005,0.000062,0.000540,0.016208
3.52846,282.87,0.516436,0.017167,0.499269,0.000005,0.000062,0.000542,0.016306
3.52886,282.90,0.517002,0.017268,0.499734,0.000005,0.000062,0.000543,0.016405
3.52926,282.93,0.517570,0.017370,0.500200,0.000005,0.000062,0.000545,0.016505
3.52966,282.97,0.518139,0.017473,0.500667,0.000005,0.000062,0.000547,0.016606
3.53006,283.00,0.518710,0.017576,0.501134,0.000005,0.000062,0.000549,0.016708
3.53046,283.03,0.519283,0.017681,0.501602,0.000005,0.000062,0.000551,0.016811
3.53086,283.06,0.519857,0.017787,0.502070,0.000005,0.000062,0.000553,0.016915
3.53126,283.09,0.520432,0.017893,0.502539,0.000005,0.000062,0.000555,0.017019
3.53166,283.13,0.521010,0.018001,0.503009,0.000005,0.000063,0.000557,0.017125
3.53206,283.16,0.521589,0.018109,0.503479,0.000005,0.000063,0.000559,0.017232
3.53246,283.19,0.522169,0.018219,0.503950,0.000005,0.000063,0.000561,0.017339
3.53286,283.22,0.522752,0.018330,0.504422,0.000005,0.000063,0.000563,0.017448
3.53326,283.25,0.523336,0.018441,0.504894,0.000005,0.000063,0.000565,0.017558
3.53366,283.29,0.523921,0.018554,0.505367,0.000005,0.000063,0.000567,0.017669
3.53406,283.32,0.524509,0.018668,0.505841,0.000005,0.000063,0.000569,0.017780
3.53446,283.35,0.525098,0.018783,0.506315,0.000005,0.000063,0.000571,0.017893
3.53486,283.38,0.525689,0.018898,0.506790,0.000005,0.000063,0.000573,0.018007
3.53526,283.41,0.526281,0.019015,0.507266,0.000005,0.000063,0.000575,0.018122
3.53566,283.45,0.526876,0.019134,0.507742,0.000005,0.000063,0.000577,0.018238
3.53606,283.48,0.527472,0.019253,0.508219,0.000005,0.000063,0.000579,0.018356
3.53646,283.51,0.528070,0.019373,0.508697,0.000005,0.000063,0.000581,0.018474
3.53686,283.54,0.528670,0.019495,0.509175,0.000005,0.000063,0.000583,0.018593
3.53726,283.57,0.529271,0.019618,0.509654,0.000006,0.000064,0.000585,0.018714
3.53766,283.61,0.529875,0.019741,0.510133,0.000006,0.000064,0.000588,0.018836
3.53806,283.64,0.530480,0.019867,0.510614,0.000006,0.000064,0.000590,0.018959
3.53846,283.67,0.531087,0.019993,0.511095,0.000006,0.000064,0.000592,0.019083
3.53886,283.70,0.531697,0.020120,0.511576,0.000006,0.000064,0.000594,0.019209
3.53926,283.74,0.532308,0.020249,0.512058,0.000006,0.000064,0.000596,0.019336
3.53966,283.77,0.532921,0.020379,0.512541,0.000006,0.000064,0.000598,0.019464
3.54006,283.80,0.533536,0.020511,0.513025,0.000006,0.000064,0.000600,0.019593
3.54046,283.83,0.534153,0.020644,0.513509,0.000006,0.000064,0.000603,0.019723
3.54086,283.86,0.534772,0.020778,0.513994,0.000006,0.000064,0.000605,0.019855
3.54126,283.90,0.535393,0.020913,0.514480,0.000006,0.000064,0.000607,0.019988
3.54166,283.93,0.536016,0.021050,0.514966,0.000006,0.000064,0.000609,0.020123
3.54206,283.96,0.536641,0.021188,0.515453,0.000006,0.000064,0.000612,0.020259
3.54246,283.99,0.537268,0.021327,0.515941,0.000006,0.000065,0.000614,0.020396
3.54286,284.02,0.537897,0.021468,0.516429,0.000006,0.000065,0.000616,0.020535
3.54326,284.06,0.538528,0.021610,0.516918,0.000006,0.000065,0.000618,0.020675
3.54366,284.09,0.539162,0.021754,0.517408,0.000006,0.000065,0.000621,0.020816
3.54406,284.12,0.539797,0.021899,0.517898,0.000006,0.000065,0.000623,0.020959
3.54446,284.15,0.540435,0.022046,0.518389,0.000006,0.000065,0.000625,0.021104
3.54486,284.18,0.541075,0.022194,0.518881,0.000006,0.000065,0.000628,0.021249
3.54526,284.22,0.541717,0.022344,0.519373,0.000006,0.000065,0.000630,0.021397
3.54566,284.25,0.542361,0.022495,0.519866,0.000006,0.000065,0.000633,0.021546
3.54606,284.28,0.543008,0.022648,0.520360,0.000006,0.000065,0.000635,0.021696
3.54646,284.31,0.543657,0.022803,0.520855,0.000006,0.000065,0.000637,0.021849
3.54686,284.34,0.544308,0.022959,0.521350,0.000006,0.000065,0.000640,0.022002
3.54726,284.38,0.544962,0.023116,0.521846,0.000006,0.000065,0.000642,0.022158
3.54766,284.41,0.545618,0.023276,0.522342,0.000006,0.000065,0.000645,0.022315
3.54806,284.44,0.546276,0.023437,0.522839,0.000006,0.000066,0.000647,0.022473
3.54846,284.47,0.546937,0.023600,0.523337,0.000006,0.000066,0.000650,0.022634
3.54886,284.50,0.547600,0.023764,0.523836,0.000006,0.000066,0.000652,0.022796
3.54926,284.54,0.548266,0.023930,0.524335,0.000006,0.000066,0.000655,0.022959
3.54966,284.57,0.548934,0.024098,0.524836,0.000006,0.000066,0.000657,0.023125
3.55006,284.60,0.549605,0.024268,0.525336,0.000006,0.000066,0.000660,0.023292
3.55046,284.63,0.550278,0.024440,0.525838,0.000006,0.000066,0.000662,0.023462
3.55086,284.67,0.550953,0.024613,0.526340,0.000006,0.000066,0.000665,0.023633
3.55126,284.70,0.551632,0.024789,0.526843,0.000006,0.000066,0.000667,0.023806
3.55166,284.73,0.552313,0.024966,0.527346,0.000006,0.000066,0.000670,0.023980
3.55206,284.76,0.552996,0.025145,0.527851,0.000006,0.000066,0.000672,0.024157
3.55246,284.79,0.553683,0.025327,0.528356,0.000006,0.000066,0.000675,0.024336
3.55286,284.83,0.554372,0.025510,0.528862,0.000006,0.000066,0.000678,0.024516
3.55326,284.86,0.555063,0.025695,0.529368,0.000006,0.000067,0.000680,0.024699
3.55366,284.89,0.555758,0.025883,0.529875,0.000006,0.000067,0.000683,0.024884
3.55406,284.92,0.556455,0.026072,0.530383,0.000006,0.000067,0.000686,0.025071
3.55446,284.95,0.557155,0.026264,0.530892,0.000006,0.000067,0.000688,0.025260
3.55486,284.99,0.557858,0.026457,0.531401,0.000006,0.000067,0.000691,0.025451
3.55526,285.02,0.558564,0.026653,0.531911,0.000006,0.000067,0.000694,0.025644
3.55566,285.05,0.559273,0.026851,0.532422,0.000006,0.000067,0.000697,0.025839
3.55606,285.08,0.559985,0.027052,0.532933,0.000006,0.000067,0.000699,0.026037
3.55646,285.11,0.560700,0.027255,0.533445,0.000006,0.000067,0.000702,0.026237
3.55686,285.15,0.561418,0.027460,0.533958,0.000006,0.000067,0.000705,0.026439
3.55726,285.18,0.562139,0.027667,0.534472,0.000006,0.000067,0.000708,0.026644
3.55766,285.21,0.562863,0.027877,0.534986,0.000006,0.000067,0.000711,0.026851
3.55806,285.24,0.563590,0.028089,0.535501,0.000006,0.000067,0.000714,0.027060
3.55846,285.27,0.564321,0.028303,0.536017,0.000006,0.000068,0.000716,0.027272
3.55886,285.31,0.565054,0.028521,0.536534,0.000006,0.000068,0.000719,0.027486
3.55926,285.34,0.565791,0.028740,0.537051,0.000006,0.000068,0.000722,0.027703
3.55966,285.37,0.566532,0.028963,0.537569,0.000006,0.000068,0.000725,0.027922
3.56006,285.40,0.567275,0.029188,0.538088,0.000006,0.000068,0.000728,0.028144
3.56046,285.43,0.568022,0.029415,0.538607,0.000006,0.000068,0.000731,0.028369
3.56086,285.47,0.568773,0.029645,0.539128,0.000006,0.000068,0.000734,0.028596
3.56126,285.50,0.569527,0.029879,0.539648,0.000006,0.000068,0.000737,0.028827
3.56166,285.53,0.570285,0.030114,0.540170,0.000006,0.000068,0.000740,0.029059
3.56206,285.56,0.571046,0.030353,0.540693,0.000006,0.000068,0.000743,0.029295
3.56246,285.60,0.571811,0.030595,0.541216,0.000006,0.000068,0.000746,0.029534
3.56286,285.63,0.572579,0.030839,0.541740,0.000006,0.000068,0.000749,0.029775
3.56326,285.66,0.573351,0.031087,0.542265,0.000006,0.000069,0.000752,0.030020
3.56366,285.69,0.574127,0.031337,0.542790,0.000006,0.000069,0.000756,0.030267
3.56406,285.72,0.574907,0.031591,0.543316,0.000006,0.000069,0.000759,0.030518
3.56446,285.76,0.575691,0.031848,0.543843,0.000006,0.000069,0.000762,0.030771
3.56486,285.79,0.576478,0.032108,0.544371,0.000006,0.000069,0.000765,0.031028
3.56526,285.82,0.577270,0.032371,0.544899,0.000006,0.000069,0.000768,0.031288
3.56566,285.85,0.578066,0.032637,0.545428,0.000006,0.000069,0.000772,0.031551
3.56606,285.88,0.578866,0.032907,0.545958,0.000006,0.000069,0.000775,0.031818
3.56646,285.92,0.579670,0.033180,0.546489,0.000006,0.000069,0.000778,0.032088
3.56686,285.95,0.580478,0.033457,0.547021,0.000006,0.000069,0.000781,0.032361
3.56726,285.98,0.581290,0.033737,0.547553,0.000006,0.000069,0.000785,0.032638
3.56766,286.01,0.582107,0.034021,0.548086,0.000006,0.000069,0.000788,0.032919
3.56806,286.04,0.582928,0.034309,0.548620,0.000006,0.000070,0.000791,0.033203
3.56846,286.08,0.583754,0.034600,0.549154,0.000006,0.000070,0.000795,0.033491
3.56886,286.11,0.584584,0.034895,0.549689,0.000006,0.000070,0.000798,0.033782
3.56926,286.14,0.585419,0.035193,0.550226,0.000006,0.000070,0.000802,0.034078
3.56966,286.17,0.586258,0.035496,0.550762,0.000006,0.000070,0.000805,0.034377
3.57006,286.20,0.587103,0.035803,0.551300,0.000006,0.000070,0.000809,0.034680
3.57046,286.24,0.587952,0.036113,0.551838,0.000006,0.000070,0.000812,0.034987
3.57086,286.27,0.588806,0.036428,0.552377,0.000006,0.000070,0.000816,0.035299
3.57126,286.30,0.589664,0.036747,0.552917,0.000006,0.000070,0.000819,0.035614
3.57166,286.33,0.590528,0.037070,0.553458,0.000006,0.000070,0.000823,0.035934
3.57206,286.36,0.591397,0.037398,0.554000,0.000006,0.000070,0.000826,0.036258
3.57246,286.40,0.592272,0.037730,0.554542,0.000006,0.000070,0.000830,0.036586
3.57286,286.43,0.593151,0.038066,0.555085,0.000006,0.000071,0.000834,0.036919
3.57326,286.46,0.594036,0.038407,0.555629,0.000006,0.000071,0.000837,0.037256
3.57366,286.49,0.594926,0.038753,0.556173,0.000006,0.000071,0.000841,0.037598
3.57406,286.53,0.595822,0.039103,0.556719,0.000006,0.000071,0.000845,0.037945
3.57446,286.56,0.596723,0.039458,0.557265,0.000006,0.000071,0.000848,0.038296
3.57486,286.59,0.597630,0.039819,0.557812,0.000006,0.000071,0.000852,0.038653
3.57526,286.62,0.598543,0.040184,0.558360,0.000006,0.000071,0.000856,0.039014
3.57566,286.65,0.599462,0.040554,0.558908,0.000006,0.000071,0.000860,0.039381
3.57606,286.69,0.600387,0.040929,0.559458,0.000006,0.000071,0.000864,0.039752
3.57646,286.72,0.601318,0.041310,0.560008,0.000006,0.000071,0.000867,0.040129
3.57686,286.75,0.602255,0.041696,0.560559,0.000006,0.000071,0.000871,0.040511
3.57726,286.78,0.603198,0.042088,0.561110,0.000006,0.000071,0.000875,0.040899
3.57766,286.81,0.604148,0.042485,0.561663,0.000006,0.000072,0.000879,0.041292
3.57806,286.85,0.605104,0.042888,0.562216,0.000006,0.000072,0.000883,0.041691
3.57846,286.88,0.606067,0.043296,0.562770,0.000006,0.000072,0.000887,0.042096
3.57886,286.91,0.607036,0.043711,0.563325,0.000006,0.000072,0.000891,0.042507
3.57926,286.94,0.608013,0.044132,0.563881,0.000006,0.000072,0.000895,0.042923
3.57966,286.97,0.608996,0.044559,0.564438,0.000006,0.000072,0.000899,0.043346
3.58006,287.01,0.609987,0.044992,0.564995,0.000006,0.000072,0.000904,0.043775
3.58046,287.04,0.610984,0.045431,0.565553,0.000006,0.000072,0.000908,0.044210
3.58086,287.07,0.611989,0.045877,0.566112,0.000006,0.000072,0.000912,0.044652
3.58126,287.10,0.613002,0.046330,0.566672,0.000006,0.000072,0.000916,0.045101
3.58166,287.13,0.614022,0.046789,0.567232,0.000006,0.000072,0.000920,0.045556
3.58206,287.17,0.615050,0.047256,0.567794,0.000006,0.000073,0.000925,0.046018
3.58246,287.20,0.616085,0.047729,0.568356,0.000006,0.000073,0.000929,0.046487
3.58286,287.23,0.617129,0.048210,0.568919,0.000006,0.000073,0.000933,0.046964
3.58326,287.26,0.618181,0.048698,0.569483,0.000006,0.000073,0.000938,0.047447
3.58366,287.29,0.619241,0.049194,0.570048,0.000006,0.000073,0.000942,0.047938
3.58406,287.33,0.620310,0.049697,0.570613,0.000006,0.000073,0.000947,0.048437
3.58446,287.36,0.621387,0.050208,0.571180,0.000006,0.000073,0.000951,0.048944
3.58486,287.39,0.622473,0.050727,0.571747,0.000006,0.000073,0.000956,0.049458
3.58526,287.42,0.623569,0.051254,0.572315,0.000006,0.000073,0.000960,0.049981
3.58566,287.46,0.624673,0.051789,0.572883,0.000006,0.000073,0.000965,0.050512
3.58606,287.49,0.625786,0.052333,0.573453,0.000006,0.000073,0.000969,0.051051
3.58646,287.52,0.626910,0.052886,0.574024,0.000006,0.000074,0.000974,0.051599
3.58686,287.55,0.628042,0.053447,0.574595,0.000006,0.000074,0.000979,0.052156
3.58726,287.58,0.629185,0.054018,0.575167,0.000006,0.000074,0.000983,0.052722
3.58766,287.62,0.630338,0.054598,0.575740,0.000006,0.000074,0.000988,0.053297
3.58806,287.65,0.631501,0.055187,0.576314,0.000006,0.000074,0.000993,0.053881
3.58846,287.68,0.632674,0.055786,0.576889,0.000006,0.000074,0.000998,0.054475
3.58886,287.71,0.633859,0.056395,0.577464,0.000006,0.000074,0.001003,0.055079
3.58926,287.74,0.635054,0.057013,0.578041,0.000006,0.000074,0.001008,0.055693
3.58966,287.78,0.636260,0.057642,0.578618,0.000006,0.000074,0.001012,0.056317
3.59006,287.81,0.637478,0.058282,0.579196,0.000006,0.000074,0.001017,0.056952
3.59046,287.84,0.638707,0.058932,0.579775,0.000006,0.000074,0.001022,0.057598
3.59086,287.87,0.639948,0.059594,0.580354,0.000006,0.000075,0.001028,0.058254
3.59126,287.90,0.641202,0.060266,0.580935,0.000006,0.000075,0.001033,0.058922
3.59166,287.94,0.642467,0.060951,0.581517,0.000006,0.000075,0.001038,0.059601
3.59206,287.97,0.643745,0.061647,0.582099,0.000006,0.000075,0.001043,0.060291
3.59246,288.00,0.645037,0.062355,0.582682,0.000006,0.000075,0.001048,0.060994
3.59286,288.03,0.646341,0.063075,0.583266,0.000006,0.000075,0.001053,0.061709
3.59326,288.06,0.647659,0.063808,0.583851,0.000006,0.000075,0.001059,0.062437
3.59366,288.10,0.648990,0.064554,0.584437,0.000006,0.000075,0.001064,0.063177
3.59406,288.13,0.650336,0.065313,0.585023,0.000006,0.000075,0.001069,0.063931
3.59446,288.16,0.651696,0.066085,0.585611,0.000006,0.000075,0.001075,0.064698
3.59486,288.19,0.653071,0.066871,0.586199,0.000006,0.000075,0.001080,0.065479
3.59526,288.22,0.654460,0.067672,0.586788,0.000006,0.000076,0.001086,0.066274
3.59566,288.26,0.655865,0.068487,0.587378,0.000006,0.000076,0.001091,0.067084
3.59606,288.29,0.657286,0.069317,0.587969,0.000006,0.000076,0.001097,0.067908
3.59646,288.32,0.658723,0.070162,0.588561,0.000006,0.000076,0.001103,0.068747
3.59686,288.35,0.660177,0.071023,0.589154,0.000006,0.000076,0.001108,0.069602
3.59726,288.39,0.661647,0.071899,0.589748,0.000006,0.000076,0.001114,0.070473
3.59766,288.42,0.663135,0.072792,0.590342,0.000006,0.000076,0.001120,0.071361
3.59806,288.45,0.664640,0.073702,0.590937,0.000006,0.000076,0.001126,0.072265
3.59846,288.48,0.666163,0.074629,0.591534,0.000006,0.000076,0.001132,0.073186
3.59886,288.51,0.667705,0.075574,0.592131,0.000006,0.000076,0.001137,0.074125
3.59926,288.55,0.669266,0.076537,0.592729,0.000006,0.000076,0.001143,0.075082
3.59966,288.58,0.670846,0.077518,0.593328,0.000006,0.000077,0.001149,0.076057
3.60006,288.61,0.672446,0.078519,0.593927,0.000006,0.000077,0.001156,0.077051
3.60046,288.64,0.674066,0.079538,0.594528,0.000006,0.000077,0.001162,0.078065
3.60086,288.67,0.675708,0.080578,0.595130,0.000006,0.000077,0.001168,0.079099
3.60126,288.71,0.677371,0.081639,0.595732,0.000007,0.000077,0.001174,0.080153
3.60166,288.74,0.679056,0.082720,0.596335,0.000007,0.000077,0.001180,0.081228
3.60206,288.77,0.680763,0.083823,0.596940,0.000007,0.000077,0.001187,0.082325
3.60246,288.80,0.682494,0.084949,0.597545,0.000007,0.000077,0.001193,0.083444
3.60286,288.83,0.684248,0.086097,0.598151,0.000007,0.000077,0.001200,0.084586
3.60326,288.87,0.686026,0.087269,0.598758,0.000007,0.000077,0.001206,0.085751
3.60366,288.90,0.687830,0.088464,0.599366,0.000007,0.000078,0.001213,0.086940
3.60406,288.93,0.689659,0.089685,0.599974,0.000007,0.000078,0.001219,0.088154
3.60446,288.96,0.691515,0.090931,0.600584,0.000007,0.000078,0.001226,0.089393
3.60486,288.99,0.693397,0.092203,0.601195,0.000007,0.000078,0.001233,0.090658
3.60526,289.03,0.695308,0.093501,0.601806,0.000007,0.000078,0.001239,0.091950
3.60566,289.06,0.697246,0.094828,0.602419,0.000007,0.000078,0.001246,0.093270
3.60606,289.09,0.699215,0.096183,0.603032,0.000007,0.000078,0.001253,0.094618
3.60646,289.12,0.701213,0.097567,0.603646,0.000007,0.000078,0.001260,0.095995
3.60686,289.15,0.703242,0.098981,0.604261,0.000007,0.000078,0.001267,0.097402
3.60726,289.19,0.705303,0.100426,0.604877,0.000007,0.000078,0.001274,0.098840
3.60766,289.22,0.707397,0.101902,0.605494,0.000007,0.000079,0.001281,0.100309
3.60806,289.25,0.709524,0.103412,0.606112,0.000007,0.000079,0.001289,0.101812
3.60846,289.28,0.711686,0.104955,0.606731,0.000007,0.000079,0.001296,0.103348
3.60886,289.32,0.713884,0.106533,0.607351,0.000007,0.000079,0.001303,0.104918
3.60926,289.35,0.716118,0.108146,0.607972,0.000007,0.000079,0.001311,0.106524
3.60966,289.38,0.718390,0.109797,0.608593,0.000007,0.000079,0.001318,0.108167
3.61006,289.41,0.720701,0.111485,0.609216,0.000007,0.000079,0.001326,0.109848
3.61046,289.44,0.723052,0.113212,0.609839,0.000007,0.000079,0.001333,0.111568
3.61086,289.48,0.725444,0.114980,0.610464,0.000007,0.000079,0.001341,0.113328
3.61126,289.51,0.727878,0.116789,0.611089,0.000007,0.000079,0.001349,0.115129
3.61166,289.54,0.730357,0.118641,0.611715,0.000007,0.000080,0.001357,0.116973
3.61206,289.57,0.732880,0.120537,0.612343,0.000007,0.000080,0.001364,0.118861
3.61246,289.60,0.735450,0.122479,0.612971,0.000007,0.000080,0.001372,0.120795
3.61286,289.64,0.738068,0.124468,0.613600,0.000007,0.000080,0.001380,0.122776
3.61326,289.67,0.740735,0.126505,0.614230,0.000007,0.000080,0.001389,0.124805
3.61366,289.70,0.743454,0.128593,0.614861,0.000007,0.000080,0.001397,0.126884
3.61406,289.73,0.746225,0.130732,0.615493,0.000007,0.000080,0.001405,0.129015
3.61446,289.76,0.749051,0.132924,0.616126,0.000007,0.000080,0.001413,0.131199
3.61486,289.80,0.751932,0.135172,0.616760,0.000007,0.000080,0.001422,0.133439
3.61526,289.83,0.754872,0.137477,0.617395,0.000007,0.000080,0.001430,0.135735
3.61566,289.86,0.757872,0.139841,0.618031,0.000007,0.000081,0.001439,0.138090
3.61606,289.89,0.760933,0.142266,0.618668,0.000007,0.000081,0.001448,0.140506
3.61646,289.92,0.764059,0.144753,0.619305,0.000007,0.000081,0.001456,0.142986
3.61686,289.96,0.767251,0.147307,0.619944,0.000007,0.000081,0.001465,0.145530
3.61726,289.99,0.770511,0.149927,0.620584,0.000007,0.000081,0.001474,0.148142
3.61766,290.02,0.773842,0.152618,0.621224,0.000007,0.000081,0.001483,0.150823
3.61806,290.05,0.777247,0.155380,0.621866,0.000007,0.000081,0.001492,0.153577
3.61846,290.08,0.780727,0.158218,0.622509,0.000007,0.000081,0.001502,0.156405
3.61886,290.12,0.784286,0.161133,0.623152,0.000007,0.000081,0.001511,0.159311
3.61926,290.15,0.787926,0.164129,0.623797,0.000007,0.000082,0.001520,0.162298
3.61966,290.18,0.791650,0.167208,0.624442,0.000007,0.000082,0.001530,0.165367
3.62006,290.21,0.795462,0.170374,0.625089,0.000007,0.000082,0.001539,0.168523
3.62046,290.25,0.799365,0.173629,0.625736,0.000007,0.000082,0.001549,0.171768
3.62086,290.28,0.803361,0.176976,0.626385,0.000007,0.000082,0.001559,0.175106
3.62126,290.31,0.807455,0.180421,0.627034,0.000007,0.000082,0.001569,0.178541
3.62166,290.34,0.811650,0.183965,0.627685,0.000007,0.000082,0.001579,0.182075
3.62206,290.37,0.815950,0.187614,0.628336,0.000007,0.000082,0.001589,0.185714
3.62246,290.41,0.820359,0.191370,0.628989,0.000007,0.000082,0.001599,0.189460
3.62286,290.44,0.824881,0.195239,0.629642,0.000007,0.000082,0.001609,0.193318
3.62326,290.47,0.829520,0.199224,0.630296,0.000007,0.000083,0.001619,0.197293
3.62366,290.50,0.834282,0.203330,0.630952,0.000007,0.000083,0.001630,0.201389
3.62406,290.53,0.839171,0.207562,0.631608,0.000007,0.000083,0.001640,0.205611
3.62446,290.57,0.844192,0.211926,0.632266,0.000007,0.000083,0.001651,0.209963
3.62486,290.60,0.849350,0.216426,0.632924,0.000007,0.000083,0.001662,0.214453
3.62526,290.63,0.854652,0.221068,0.633584,0.000007,0.000083,0.001673,0.219084
3.62566,290.66,0.860102,0.225858,0.634244,0.000007,0.000083,0.001684,0.223863
3.62606,290.69,0.865708,0.230802,0.634905,0.000007,0.000083,0.001695,0.228796
3.62646,290.73,0.871475,0.235907,0.635568,0.000007,0.000083,0.001706,0.233889
3.62686,290.76,0.877411,0.241180,0.636231,0.000007,0.000084,0.001718,0.239151
3.62726,290.79,0.883523,0.246627,0.636896,0.000007,0.000084,0.001729,0.244586
3.62766,290.82,0.889818,0.252256,0.637561,0.000007,0.000084,0.001741,0.250204
3.62806,290.85,0.896304,0.258076,0.638228,0.000007,0.000084,0.001753,0.256012
3.62846,290.89,0.902990,0.264095,0.638895,0.000007,0.000084,0.001765,0.262019
3.62886,290.92,0.909885,0.270321,0.639564,0.000007,0.000084,0.001777,0.268233
3.62926,290.95,0.916997,0.276764,0.640234,0.000007,0.000084,0.001789,0.274663
3.62966,290.98,0.924337,0.283433,0.640904,0.000007,0.000084,0.001801,0.281320
3.63006,291.01,0.931916,0.290340,0.641576,0.000007,0.000084,0.001814,0.288215
