ppm,hz,total_with_exchange,total_carbon_bound,EGDA O-CH2,exchangeable pool (H2O/OH/COOH)
3.78406,303.36,1.274185,0.001347,0.001153,1.272838
3.78446,303.39,1.276003,0.001349,0.001155,1.274654
3.78486,303.42,1.277824,0.001351,0.001156,1.276473
3.78526,303.46,1.279648,0.001352,0.001158,1.278296
3.78566,303.49,1.281477,0.001354,0.001160,1.280123
3.78606,303.52,1.283309,0.001355,0.001161,1.281954
3.78646,303.55,1.285145,0.001357,0.001163,1.283788
3.78686,303.59,1.286984,0.001358,0.001165,1.285626
3.78726,303.62,1.288828,0.001360,0.001167,1.287468
3.78766,303.65,1.290675,0.001362,0.001168,1.289313
3.78806,303.68,1.292526,0.001363,0.001170,1.291163
3.78846,303.71,1.294381,0.001365,0.001172,1.293016
3.78886,303.75,1.296239,0.001367,0.001173,1.294873
3.78926,303.78,1.298101,0.001368,0.001175,1.296733
3.78966,303.81,1.299968,0.001370,0.001177,1.298598
3.79006,303.84,1.301838,0.001371,0.001179,1.300466
3.79046,303.87,1.303711,0.001373,0.001180,1.302338
3.79086,303.91,1.305589,0.001375,0.001182,1.304214
3.79126,303.94,1.307471,0.001376,0.001184,1.306094
3.79166,303.97,1.309356,0.001378,0.001186,1.307978
3.79206,304.00,1.311245,0.001380,0.001187,1.309866
3.79246,304.03,1.313138,0.001381,0.001189,1.311757
3.79286,304.07,1.315035,0.001383,0.001191,1.313652
3.79326,304.10,1.316936,0.001385,0.001193,1.315552
3.79366,304.13,1.318841,0.001386,0.001194,1.317455
3.79406,304.16,1.320750,0.001388,0.001196,1.319362
3.79446,304.19,1.322663,0.001390,0.001198,1.321273
3.79486,304.23,1.324580,0.001391,0.001200,1.323188
3.79526,304.26,1.326500,0.001393,0.001201,1.325107
3.79566,304.29,1.328425,0.001395,0.001203,1.327030
3.79606,304.32,1.330353,0.001396,0.001205,1.328957
3.79646,304.35,1.332286,0.001398,0.001207,1.330888
3.79686,304.39,1.334223,0.001400,0.001209,1.332823
3.79726,304.42,1.336163,0.001402,0.001210,1.334762
3.79766,304.45,1.338108,0.001403,0.001212,1.336705
3.79806,304.48,1.340057,0.001405,0.001214,1.338652
3.79846,304.52,1.342009,0.001407,0.001216,1.340603
3.79886,304.55,1.343966,0.001408,0.001218,1.342558
3.79926,304.58,1.345927,0.001410,0.001219,1.344517
3.79966,304.61,1.347892,0.001412,0.001221,1.346480
3.80006,304.64,1.349861,0.001414,0.001223,1.348447
3.80046,304.68,1.351834,0.001415,0.001225,1.350418
3.80086,304.71,1.353811,0.001417,0.001227,1.352394
3.80126,304.74,1.355792,0.001419,0.001229,1.354373
3.80166,304.77,1.357777,0.001421,0.001230,1.356357
3.80206,304.80,1.359767,0.001422,0.001232,1.358345
3.80246,304.84,1.361761,0.001424,0.001234,1.360337
3.80286,304.87,1.363759,0.001426,0.001236,1.362333
3.80326,304.90,1.365761,0.001428,0.001238,1.364333
3.80366,304.93,1.367767,0.001429,0.001240,1.366337
3.80406,304.96,1.369777,0.001431,0.001242,1.368346
3.80446,305.00,1.371792,0.001433,0.001243,1.370359
3.80486,305.03,1.373810,0.001435,0.001245,1.372376
3.80526,305.06,1.375834,0.001437,0.001247,1.374397
3.80566,305.09,1.377861,0.001438,0.001249,1.376422
3.80606,305.12,1.379892,0.001440,0.001251,1.378452
3.80646,305.16,1.381928,0.001442,0.001253,1.380486
3.80686,305.19,1.383968,0.001444,0.001255,1.382524
3.80726,305.22,1.386012,0.001446,0.001257,1.384567
3.80766,305.25,1.388061,0.001447,0.001259,1.386614
3.80806,305.28,1.390114,0.001449,0.001260,1.388665
3.80846,305.32,1.392171,0.001451,0.001262,1.390720
3.80886,305.35,1.394233,0.001453,0.001264,1.392780
3.80926,305.38,1.396299,0.001455,0.001266,1.394844
3.80966,305.41,1.398369,0.001457,0.001268,1.396912
3.81006,305.45,1.400443,0.001458,0.001270,1.398985
3.81046,305.48,1.402522,0.001460,0.001272,1.401062
3.81086,305.51,1.404606,0.001462,0.001274,1.403144
3.81126,305.54,1.406693,0.001464,0.001276,1.405229
3.81166,305.57,1.408785,0.001466,0.001278,1.407320
3.81206,305.61,1.410882,0.001468,0.001280,1.409414
3.81246,305.64,1.412983,0.001469,0.001282,1.411513
3.81286,305.67,1.415088,0.001471,0.001284,1.413617
3.81326,305.70,1.417198,0.001473,0.001286,1.415725
3.81366,305.73,1.419313,0.001475,0.001288,1.417837
3.81406,305.77,1.421431,0.001477,0.001290,1.419954
3.81446,305.80,1.423555,0.001479,0.001292,1.422076
3.81486,305.83,1.425682,0.001481,0.001294,1.424202
3.81526,305.86,1.427815,0.001483,0.001296,1.426332
3.81566,305.89,1.429952,0.001485,0.001298,1.428467
3.81606,305.93,1.432093,0.001487,0.001300,1.430606
3.81646,305.96,1.434239,0.001488,0.001302,1.432750
3.81686,305.99,1.436389,0.001490,0.001304,1.434899
3.81726,306.02,1.438544,0.001492,0.001306,1.437052
3.81766,306.05,1.440704,0.001494,0.001308,1.439210
3.81806,306.09,1.442868,0.001496,0.001310,1.441372
3.81846,306.12,1.445037,0.001498,0.001312,1.443539
3.81886,306.15,1.447210,0.001500,0.001314,1.445710
3.81926,306.18,1.449389,0.001502,0.001316,1.447887
3.81966,306.21,1.451571,0.001504,0.001318,1.450067
3.82006,306.25,1.453759,0.001506,0.001320,1.452253
3.82046,306.28,1.455951,0.001508,0.001322,1.454443
3.82086,306.31,1.458147,0.001510,0.001324,1.456638
3.82126,306.34,1.460349,0.001512,0.001326,1.458837
3.82166,306.38,1.462555,0.001514,0.001328,1.461041
3.82206,306.41,1.464766,0.001516,0.001330,1.463250
3.82246,306.44,1.466981,0.001518,0.001332,1.465464
3.82286,306.47,1.469202,0.001520,0.001334,1.467682
3.82326,306.50,1.471427,0.001522,0.001336,1.469905
3.82366,306.54,1.473657,0.001524,0.001339,1.472133
3.82406,306.57,1.475891,0.001526,0.001341,1.474365
3.82446,306.60,1.478131,0.001528,0.001343,1.476603
3.82486,306.63,1.480375,0.001530,0.001345,1.478845
3.82526,306.66,1.482624,0.001532,0.001347,1.481092
3.82566,306.70,1.484878,0.001534,0.001349,1.483344
3.82606,306.73,1.487136,0.001536,0.001351,1.485601
3.82646,306.76,1.489400,0.001538,0.001353,1.487862
3.82686,306.79,1.491668,0.001540,0.001355,1.490129
3.82726,306.82,1.493942,0.001542,0.001358,1.492400
3.82766,306.86,1.496220,0.001544,0.001360,1.494676
3.82806,306.89,1.498503,0.001546,0.001362,1.496957
3.82846,306.92,1.500791,0.001548,0.001364,1.499243
3.82886,306.95,1.503084,0.001550,0.001366,1.501534
3.82926,306.98,1.505382,0.001552,0.001368,1.503830
3.82966,307.02,1.507685,0.001554,0.001370,1.506131
3.83006,307.05,1.509993,0.001556,0.001373,1.508436
3.83046,307.08,1.512306,0.001559,0.001375,1.510747
3.83086,307.11,1.514624,0.001561,0.001377,1.513063
3.83126,307.14,1.516947,0.001563,0.001379,1.515384
3.83166,307.18,1.519275,0.001565,0.001381,1.517710
3.83206,307.21,1.521608,0.001567,0.001384,1.520041
3.83246,307.24,1.523946,0.001569,0.001386,1.522376
3.83286,307.27,1.526289,0.001571,0.001388,1.524717
3.83326,307.31,1.528637,0.001573,0.001390,1.527064
3.83366,307.34,1.530990,0.001575,0.001392,1.529415
3.83406,307.37,1.533349,0.001578,0.001395,1.531771
3.83446,307.40,1.535712,0.001580,0.001397,1.534132
3.83486,307.43,1.538081,0.001582,0.001399,1.536499
3.83526,307.47,1.540455,0.001584,0.001401,1.538870
3.83566,307.50,1.542834,0.001586,0.001404,1.541247
3.83606,307.53,1.545218,0.001588,0.001406,1.543629
3.83646,307.56,1.547607,0.001591,0.001408,1.546016
3.83686,307.59,1.550002,0.001593,0.001410,1.548409
3.83726,307.63,1.552401,0.001595,0.001413,1.550806
3.83766,307.66,1.554806,0.001597,0.001415,1.553209
3.83806,307.69,1.557217,0.001599,0.001417,1.555617
3.83846,307.72,1.559632,0.001601,0.001419,1.558031
3.83886,307.75,1.562053,0.001604,0.001422,1.560449
3.83926,307.79,1.564479,0.001606,0.001424,1.562873
3.83966,307.82,1.566911,0.001608,0.001426,1.565302
3.84006,307.85,1.569347,0.001610,0.001429,1.567737
3.84046,307.88,1.571789,0.001613,0.001431,1.570177
3.84086,307.91,1.574237,0.001615,0.001433,1.572622
3.84126,307.95,1.576690,0.001617,0.001436,1.575073
3.84166,307.98,1.579148,0.001619,0.001438,1.577529
3.84206,308.01,1.581611,0.001622,0.001440,1.579990
3.84246,308.04,1.584080,0.001624,0.001443,1.582457
3.84286,308.07,1.586555,0.001626,0.001445,1.584929
3.84326,308.11,1.589035,0.001628,0.001447,1.587406
3.84366,308.14,1.591520,0.001631,0.001450,1.589889
3.84406,308.17,1.594011,0.001633,0.001452,1.592378
3.84446,308.20,1.596507,0.001635,0.001454,1.594872
3.84486,308.24,1.599009,0.001637,0.001457,1.597371
3.84526,308.27,1.601516,0.001640,0.001459,1.599876
3.84566,308.30,1.604029,0.001642,0.001462,1.602387
3.84606,308.33,1.606547,0.001644,0.001464,1.604903
3.84646,308.36,1.609071,0.001647,0.001466,1.607424
3.84686,308.40,1.611600,0.001649,0.001469,1.609951
3.84726,308.43,1.614135,0.001651,0.001471,1.612484
3.84766,308.46,1.616676,0.001654,0.001474,1.615022
3.84806,308.49,1.619222,0.001656,0.001476,1.617566
3.84846,308.52,1.621774,0.001658,0.001478,1.620116
3.84886,308.56,1.624332,0.001661,0.001481,1.622671
3.84926,308.59,1.626895,0.001663,0.001483,1.625232
3.84966,308.62,1.629464,0.001665,0.001486,1.627799
3.85006,308.65,1.632039,0.001668,0.001488,1.630371
3.85046,308.68,1.634619,0.001670,0.001491,1.632949
3.85086,308.72,1.637205,0.001672,0.001493,1.635532
3.85126,308.75,1.639797,0.001675,0.001496,1.638122
3.85166,308.78,1.642394,0.001677,0.001498,1.640717
3.85206,308.81,1.644997,0.001680,0.001501,1.643318
3.85246,308.84,1.647607,0.001682,0.001503,1.645924
3.85286,308.88,1.650221,0.001684,0.001505,1.648537
3.85326,308.91,1.652842,0.001687,0.001508,1.651155
3.85366,308.94,1.655469,0.001689,0.001510,1.653779
3.85406,308.97,1.658101,0.001692,0.001513,1.656409
3.85446,309.00,1.660739,0.001694,0.001516,1.659045
3.85486,309.04,1.663384,0.001697,0.001518,1.661687
3.85526,309.07,1.666034,0.001699,0.001521,1.664335
3.85566,309.10,1.668690,0.001702,0.001523,1.666988
3.85606,309.13,1.671351,0.001704,0.001526,1.669648
3.85646,309.17,1.674019,0.001706,0.001528,1.672313
3.85686,309.20,1.676693,0.001709,0.001531,1.674984
3.85726,309.23,1.679373,0.001711,0.001533,1.677662
3.85766,309.26,1.682059,0.001714,0.001536,1.680345
3.85806,309.29,1.684751,0.001716,0.001538,1.683034
3.85846,309.33,1.687448,0.001719,0.001541,1.685730
3.85886,309.36,1.690152,0.001721,0.001544,1.688431
3.85926,309.39,1.692862,0.001724,0.001546,1.691138
3.85966,309.42,1.695578,0.001726,0.001549,1.693852
3.86006,309.45,1.698300,0.001729,0.001551,1.696572
3.86046,309.49,1.701029,0.001731,0.001554,1.699297
3.86086,309.52,1.703763,0.001734,0.001557,1.702029
3.86126,309.55,1.706504,0.001737,0.001559,1.704767
3.86166,309.58,1.709250,0.001739,0.001562,1.707511
3.86206,309.61,1.712003,0.001742,0.001565,1.710262
3.86246,309.65,1.714762,0.001744,0.001567,1.713018
3.86286,309.68,1.717528,0.001747,0.001570,1.715781
3.86326,309.71,1.720299,0.001749,0.001573,1.718550
3.86366,309.74,1.723077,0.001752,0.001575,1.721325
3.86406,309.77,1.725861,0.001755,0.001578,1.724106
3.86446,309.81,1.728651,0.001757,0.001581,1.726894
3.86486,309.84,1.731448,0.001760,0.001583,1.729688
3.86526,309.87,1.734251,0.001762,0.001586,1.732488
3.86566,309.90,1.737060,0.001765,0.001589,1.735295
3.86606,309.93,1.739876,0.001768,0.001591,1.738108
3.86646,309.97,1.742698,0.001770,0.001594,1.740927
3.86686,310.00,1.745526,0.001773,0.001597,1.743753
3.86726,310.03,1.748361,0.001776,0.001600,1.746585
3.86766,310.06,1.751202,0.001778,0.001602,1.749424
3.86806,310.09,1.754050,0.001781,0.001605,1.752269
3.86846,310.13,1.756904,0.001784,0.001608,1.755120
3.86886,310.16,1.759765,0.001786,0.001611,1.757978
3.86926,310.19,1.762632,0.001789,0.001613,1.760843
3.86966,310.22,1.765505,0.001792,0.001616,1.763714
3.87006,310.26,1.768386,0.001794,0.001619,1.766591
3.87046,310.29,1.771272,0.001797,0.001622,1.769475
3.87086,310.32,1.774165,0.001800,0.001624,1.772366
3.87126,310.35,1.777065,0.001802,0.001627,1.775263
3.87166,310.38,1.779972,0.001805,0.001630,1.778167
3.87206,310.42,1.782885,0.001808,0.001633,1.781077
3.87246,310.45,1.785805,0.001811,0.001636,1.783994
3.87286,310.48,1.788731,0.001813,0.001639,1.786918
3.87326,310.51,1.791664,0.001816,0.001641,1.789848
3.87366,310.54,1.794604,0.001819,0.001644,1.792785
3.87406,310.58,1.797550,0.001822,0.001647,1.795729
3.87446,310.61,1.800503,0.001825,0.001650,1.798679
3.87486,310.64,1.803463,0.001827,0.001653,1.801636
3.87526,310.67,1.806430,0.001830,0.001656,1.804600
3.87566,310.70,1.809404,0.001833,0.001659,1.807571
3.87606,310.74,1.812384,0.001836,0.001661,1.810548
3.87646,310.77,1.815371,0.001839,0.001664,1.813533
3.87686,310.80,1.818365,0.001841,0.001667,1.816524
3.87726,310.83,1.821366,0.001844,0.001670,1.819522
3.87766,310.86,1.824374,0.001847,0.001673,1.822527
3.87806,310.90,1.827388,0.001850,0.001676,1.825538
3.87846,310.93,1.830410,0.001853,0.001679,1.828557
3.87886,310.96,1.833438,0.001856,0.001682,1.831583
3.87926,310.99,1.836474,0.001858,0.001685,1.834615
3.87966,311.02,1.839516,0.001861,0.001688,1.837655
3.88006,311.06,1.842566,0.001864,0.001691,1.840702
3.88046,311.09,1.845622,0.001867,0.001694,1.843755
3.88086,311.12,1.848686,0.001870,0.001697,1.846816
3.88126,311.15,1.851756,0.001873,0.001700,1.849883
3.88166,311.19,1.854834,0.001876,0.001703,1.852958
3.88206,311.22,1.857919,0.001879,0.001706,1.856040
3.88246,311.25,1.861011,0.001882,0.001709,1.859129
3.88286,311.28,1.864110,0.001885,0.001712,1.862225
3.88326,311.31,1.867216,0.001888,0.001715,1.865328
3.88366,311.35,1.870329,0.001891,0.001718,1.868438
3.88406,311.38,1.873450,0.001894,0.001721,1.871556
3.88446,311.41,1.876577,0.001897,0.001724,1.874681
3.88486,311.44,1.879712,0.001900,0.001727,1.877813
3.88526,311.47,1.882854,0.001903,0.001730,1.880952
3.88566,311.51,1.886004,0.001906,0.001733,1.884098
3.88606,311.54,1.889161,0.001909,0.001736,1.887252
3.88646,311.57,1.892325,0.001912,0.001739,1.890413
3.88686,311.60,1.895496,0.001915,0.001743,1.893582
3.88726,311.63,1.898675,0.001918,0.001746,1.896758
3.88766,311.67,1.901861,0.001921,0.001749,1.899941
3.88806,311.70,1.905055,0.001924,0.001752,1.903131
3.88846,311.73,1.908256,0.001927,0.001755,1.906329
3.88886,311.76,1.911464,0.001930,0.001758,1.909535
3.88926,311.79,1.914680,0.001933,0.001761,1.912747
3.88966,311.83,1.917904,0.001936,0.001764,1.915968
3.89006,311.86,1.921135,0.001939,0.001768,1.919196
3.89046,311.89,1.924373,0.001942,0.001771,1.922431
3.89086,311.92,1.927619,0.001945,0.001774,1.925674
3.89126,311.95,1.930873,0.001948,0.001777,1.928924
3.89166,311.99,1.934134,0.001952,0.001780,1.932182
3.89206,312.02,1.937402,0.001955,0.001784,1.935448
3.89246,312.05,1.940679,0.001958,0.001787,1.938721
3.89286,312.08,1.943963,0.001961,0.001790,1.942002
3.89326,312.12,1.947255,0.001964,0.001793,1.945290
3.89366,312.15,1.950554,0.001967,0.001797,1.948587
3.89406,312.18,1.953861,0.001971,0.001800,1.951891
3.89446,312.21,1.957176,0.001974,0.001803,1.955202
3.89486,312.24,1.960499,0.001977,0.001806,1.958522
3.89526,312.28,1.963829,0.001980,0.001810,1.961849
3.89566,312.31,1.967167,0.001983,0.001813,1.965184
3.89606,312.34,1.970513,0.001987,0.001816,1.968527
3.89646,312.37,1.973867,0.001990,0.001820,1.971877
3.89686,312.40,1.977229,0.001993,0.001823,1.975236
3.89726,312.44,1.980598,0.001996,0.001826,1.978602
3.89766,312.47,1.983976,0.002000,0.001830,1.981976
3.89806,312.50,1.987361,0.002003,0.001833,1.985358
3.89846,312.53,1.990755,0.002006,0.001836,1.988749
3.89886,312.56,1.994156,0.002009,0.001840,1.992147
3.89926,312.60,1.997565,0.002013,0.001843,1.995553
3.89966,312.63,2.000983,0.002016,0.001846,1.998967
3.90007,312.66,2.004408,0.002019,0.001850,2.002389
3.90047,312.69,2.007842,0.002023,0.001853,2.005819
3.90087,312.72,2.011284,0.002026,0.001857,2.009258
3.90127,312.76,2.014733,0.002029,0.001860,2.012704
3.90167,312.79,2.018191,0.002033,0.001864,2.016158
3.90207,312.82,2.021657,0.002036,0.001867,2.019621
3.90247,312.85,2.025131,0.002039,0.001870,2.023092
3.90287,312.88,2.028614,0.002043,0.001874,2.026571
3.90327,312.92,2.032105,0.002046,0.001877,2.030058
3.90367,312.95,2.035603,0.002050,0.001881,2.033554
3.90407,312.98,2.039111,0.002053,0.001884,2.037058
3.90447,313.01,2.042626,0.002056,0.001888,2.040570
3.90487,313.05,2.046150,0.002060,0.001891,2.044090
3.90527,313.08,2.049682,0.002063,0.001895,2.047619
3.90567,313.11,2.053223,0.002067,0.001898,2.051156
3.90607,313.14,2.056772,0.002070,0.001902,2.054701
3.90647,313.17,2.060329,0.002074,0.001905,2.058255
3.90687,313.21,2.063895,0.002077,0.001909,2.061817
3.90727,313.24,2.067469,0.002081,0.001913,2.065388
3.90767,313.27,2.071052,0.002084,0.001916,2.068967
3.90807,313.30,2.074643,0.002088,0.001920,2.072555
3.90847,313.33,2.078243,0.002091,0.001923,2.076151
3.90887,313.37,2.081851,0.002095,0.001927,2.079756
3.90927,313.40,2.085468,0.002098,0.001931,2.083369
3.90967,313.43,2.089093,0.002102,0.001934,2.086991
3.91007,313.46,2.092727,0.002105,0.001938,2.090622
3.91047,313.49,2.096370,0.002109,0.001942,2.094261
3.91087,313.53,2.100022,0.002113,0.001945,2.097909
3.91127,313.56,2.103682,0.002116,0.001949,2.101566
3.91167,313.59,2.107351,0.002120,0.001953,2.105231
3.91207,313.62,2.111028,0.002123,0.001956,2.108905
3.91247,313.65,2.114715,0.002127,0.001960,2.112588
3.91287,313.69,2.118410,0.002131,0.001964,2.116279
3.91327,313.72,2.122114,0.002134,0.001967,2.119980
3.91367,313.75,2.125827,0.002138,0.001971,2.123689
3.91407,313.78,2.129549,0.002142,0.001975,2.127407
3.91447,313.81,2.133280,0.002145,0.001979,2.131134
3.91487,313.85,2.137019,0.002149,0.001982,2.134870
3.91527,313.88,2.140768,0.002153,0.001986,2.138615
3.91567,313.91,2.144525,0.002156,0.001990,2.142369
3.91607,313.94,2.148292,0.002160,0.001994,2.146132
3.91647,313.98,2.152067,0.002164,0.001998,2.149903
3.91687,314.01,2.155852,0.002168,0.002001,2.153684
3.91727,314.04,2.159646,0.002171,0.002005,2.157474
3.91767,314.07,2.163449,0.002175,0.002009,2.161273
3.91807,314.10,2.167261,0.002179,0.002013,2.165081
3.91847,314.14,2.171082,0.002183,0.002017,2.168899
3.91887,314.17,2.174912,0.002187,0.002021,2.172725
3.91927,314.20,2.178751,0.002190,0.002025,2.176561
3.91967,314.23,2.182600,0.002194,0.002028,2.180406
3.92007,314.26,2.186458,0.002198,0.002032,2.184260
3.92047,314.30,2.190325,0.002202,0.002036,2.188123
3.92087,314.33,2.194202,0.002206,0.002040,2.191996
3.92127,314.36,2.198088,0.002210,0.002044,2.195878
3.92167,314.39,2.201983,0.002214,0.002048,2.199769
3.92207,314.42,2.205888,0.002217,0.002052,2.203670
3.92247,314.46,2.209802,0.002221,0.002056,2.207580
3.92287,314.49,2.213725,0.002225,0.002060,2.211500
3.92327,314.52,2.217658,0.002229,0.002064,2.215429
3.92367,314.55,2.221601,0.002233,0.002068,2.219368
3.92407,314.58,2.225553,0.002237,0.002072,2.223316
3.92447,314.62,2.229514,0.002241,0.002076,2.227273
3.92487,314.65,2.233485,0.002245,0.002080,2.231240
3.92527,314.68,2.237466,0.002249,0.002084,2.235217
3.92567,314.71,2.241456,0.002253,0.002088,2.239203
3.92607,314.74,2.245456,0.002257,0.002092,2.243199
3.92647,314.78,2.249466,0.002261,0.002097,2.247205
3.92687,314.81,2.253486,0.002265,0.002101,2.251221
3.92727,314.84,2.257515,0.002269,0.002105,2.255246
3.92767,314.87,2.261554,0.002273,0.002109,2.259280
3.92807,314.91,2.265602,0.002277,0.002113,2.263325
3.92847,314.94,2.269661,0.002281,0.002117,2.267380
3.92887,314.97,2.273729,0.002285,0.002121,2.271444
3.92927,315.00,2.277807,0.002290,0.002126,2.275518
3.92967,315.03,2.281896,0.002294,0.002130,2.279602
3.93007,315.07,2.285994,0.002298,0.002134,2.283696
3.93047,315.10,2.290102,0.002302,0.002138,2.287800
3.93087,315.13,2.294220,0.002306,0.002142,2.291914
3.93127,315.16,2.298348,0.002310,0.002147,2.296038
3.93167,315.19,2.302486,0.002314,0.002151,2.300171
3.93207,315.23,2.306634,0.002319,0.002155,2.304315
3.93247,315.26,2.310792,0.002323,0.002159,2.308469
3.93287,315.29,2.314961,0.002327,0.002164,2.312634
3.93327,315.32,2.319139,0.002331,0.002168,2.316808
3.93367,315.35,2.323328,0.002336,0.002172,2.320992
3.93407,315.39,2.327527,0.002340,0.002177,2.325187
3.93447,315.42,2.331736,0.002344,0.002181,2.329392
3.93487,315.45,2.335956,0.002348,0.002185,2.333607
3.93527,315.48,2.340185,0.002353,0.002190,2.337833
3.93567,315.51,2.344425,0.002357,0.002194,2.342068
3.93607,315.55,2.348676,0.002361,0.002199,2.346315
3.93647,315.58,2.352937,0.002366,0.002203,2.350571
3.93687,315.61,2.357208,0.002370,0.002207,2.354838
3.93727,315.64,2.361490,0.002374,0.002212,2.359115
3.93767,315.67,2.365782,0.002379,0.002216,2.363403
3.93807,315.71,2.370084,0.002383,0.002221,2.367701
3.93847,315.74,2.374398,0.002388,0.002225,2.372010
3.93887,315.77,2.378721,0.002392,0.002230,2.376329
3.93927,315.80,2.383056,0.002396,0.002234,2.380659
3.93967,315.84,2.387401,0.002401,0.002239,2.385000
3.94007,315.87,2.391756,0.002405,0.002243,2.389351
3.94047,315.90,2.396123,0.002410,0.002248,2.393713
3.94087,315.93,2.400500,0.002414,0.002252,2.398085
3.94127,315.96,2.404888,0.002419,0.002257,2.402469
3.94167,316.00,2.409286,0.002423,0.002262,2.406863
3.94207,316.03,2.413695,0.002428,0.002266,2.411268
3.94247,316.06,2.418116,0.002432,0.002271,2.415683
3.94287,316.09,2.422547,0.002437,0.002275,2.420110
3.94327,316.12,2.426989,0.002442,0.002280,2.424547
3.94367,316.16,2.431441,0.002446,0.002285,2.428995
3.94407,316.19,2.435905,0.002451,0.002289,2.433454
3.94447,316.22,2.440380,0.002455,0.002294,2.437925
3.94487,316.25,2.444866,0.002460,0.002299,2.442406
3.94527,316.28,2.449363,0.002465,0.002304,2.446898
3.94567,316.32,2.453871,0.002469,0.002308,2.451401
3.94607,316.35,2.458390,0.002474,0.002313,2.455916
3.94647,316.38,2.462920,0.002479,0.002318,2.460441
3.94687,316.41,2.467461,0.002483,0.002323,2.464978
3.94727,316.44,2.472014,0.002488,0.002327,2.469526
3.94767,316.48,2.476577,0.002493,0.002332,2.474085
3.94807,316.51,2.481153,0.002498,0.002337,2.478655
3.94847,316.54,2.485739,0.002502,0.002342,2.483237
3.94887,316.57,2.490337,0.002507,0.002347,2.487829
3.94927,316.60,2.494946,0.002512,0.002352,2.492434
3.94967,316.64,2.499566,0.002517,0.002356,2.497049
3.95007,316.67,2.504198,0.002522,0.002361,2.501676
3.95047,316.70,2.508841,0.002526,0.002366,2.506315
3.95087,316.73,2.513496,0.002531,0.002371,2.510965
3.95127,316.77,2.518162,0.002536,0.002376,2.515626
3.95167,316.80,2.522840,0.002541,0.002381,2.520299
3.95207,316.83,2.527529,0.002546,0.002386,2.524983
3.95247,316.86,2.532230,0.002551,0.002391,2.529680
3.95287,316.89,2.536943,0.002556,0.002396,2.534387
3.95327,316.93,2.541667,0.002561,0.002401,2.539107
3.95367,316.96,2.546403,0.002566,0.002406,2.543838
3.95407,316.99,2.551151,0.002571,0.002411,2.548581
3.95447,317.02,2.555911,0.002576,0.002416,2.553335
3.95487,317.05,2.560682,0.002581,0.002421,2.558102
3.95527,317.09,2.565465,0.002586,0.002426,2.562880
3.95567,317.12,2.570261,0.002591,0.002431,2.567670
3.95607,317.15,2.575068,0.002596,0.002437,2.572472
3.95647,317.18,2.579886,0.002601,0.002442,2.577286
3.95687,317.21,2.584717,0.002606,0.002447,2.582111
3.95727,317.25,2.589560,0.002611,0.002452,2.586949
3.95767,317.28,2.594415,0.002616,0.002457,2.591799
3.95807,317.31,2.599282,0.002621,0.002463,2.596661
3.95847,317.34,2.604161,0.002627,0.002468,2.601535
3.95887,317.37,2.609053,0.002632,0.002473,2.606421
3.95927,317.41,2.613956,0.002637,0.002478,2.611319
3.95967,317.44,2.618872,0.002642,0.002484,2.616230
3.96007,317.47,2.623800,0.002647,0.002489,2.621152
3.96047,317.50,2.628740,0.002653,0.002494,2.626087
3.96087,317.53,2.633692,0.002658,0.002500,2.631034
3.96127,317.57,2.638657,0.002663,0.002505,2.635994
3.96167,317.60,2.643634,0.002668,0.002510,2.640966
3.96207,317.63,2.648624,0.002674,0.002516,2.645950
3.96247,317.66,2.653626,0.002679,0.002521,2.650947
3.96287,317.70,2.658640,0.002684,0.002526,2.655956
3.96327,317.73,2.663668,0.002690,0.002532,2.660978
3.96367,317.76,2.668707,0.002695,0.002537,2.666012
3.96407,317.79,2.673759,0.002701,0.002543,2.671059
3.96447,317.82,2.678824,0.002706,0.002548,2.676118
3.96487,317.86,2.683901,0.002711,0.002554,2.681190
3.96527,317.89,2.688991,0.002717,0.002559,2.686275
3.96567,317.92,2.694094,0.002722,0.002565,2.691372
3.96607,317.95,2.699210,0.002728,0.002570,2.696482
3.96647,317.98,2.704338,0.002733,0.002576,2.701605
3.96687,318.02,2.709479,0.002739,0.002582,2.706740
3.96727,318.05,2.714633,0.002744,0.002587,2.711889
3.96767,318.08,2.719800,0.002750,0.002593,2.717050
3.96807,318.11,2.724980,0.002756,0.002598,2.722225
3.96847,318.14,2.730173,0.002761,0.002604,2.727412
3.96887,318.18,2.735379,0.002767,0.002610,2.732612
3.96927,318.21,2.740598,0.002772,0.002616,2.737825
3.96967,318.24,2.745830,0.002778,0.002621,2.743052
3.97007,318.27,2.751075,0.002784,0.002627,2.748291
3.97047,318.30,2.756333,0.002790,0.002633,2.753543
3.97087,318.34,2.761604,0.002795,0.002639,2.758809
3.97127,318.37,2.766889,0.002801,0.002644,2.764088
3.97167,318.40,2.772187,0.002807,0.002650,2.769380
3.97207,318.43,2.777498,0.002813,0.002656,2.774685
3.97247,318.46,2.782822,0.002818,0.002662,2.780004
3.97287,318.50,2.788160,0.002824,0.002668,2.785336
3.97327,318.53,2.793511,0.002830,0.002674,2.790681
3.97367,318.56,2.798876,0.002836,0.002680,2.796040
3.97407,318.59,2.804254,0.002842,0.002686,2.801412
3.97447,318.63,2.809645,0.002848,0.002692,2.806798
3.97487,318.66,2.815050,0.002853,0.002697,2.812197
3.97527,318.69,2.820469,0.002859,0.002703,2.817610
3.97567,318.72,2.825901,0.002865,0.002710,2.823036
