ppm,hz,total_with_exchange,total_carbon_bound,EGDA O-CH2,exchangeable pool (H2O/OH/COOH),EGMA CH2-OC(O),EGMA CH2-OH,EG O-CH2
4.12807,330.94,5.064944,0.013485,0.002040,5.051459,0.010163,0.000754,0.000399
4.12847,330.97,5.075870,0.013600,0.002048,5.062270,0.010273,0.000752,0.000399
4.12887,331.00,5.086820,0.013717,0.002056,5.073102,0.010385,0.000750,0.000398
4.12927,331.04,5.097795,0.013836,0.002064,5.083958,0.010498,0.000749,0.000397
4.12967,331.07,5.108794,0.013958,0.002072,5.094837,0.010614,0.000747,0.000397
4.13007,331.10,5.119819,0.014081,0.002080,5.105738,0.010732,0.000745,0.000396
4.13047,331.13,5.130869,0.014207,0.002088,5.116663,0.010852,0.000743,0.000395
4.13087,331.16,5.141944,0.014335,0.002096,5.127610,0.010974,0.000742,0.000395
4.13127,331.20,5.153045,0.014465,0.002104,5.138580,0.011099,0.000740,0.000394
4.13167,331.23,5.164170,0.014598,0.002112,5.149572,0.011226,0.000738,0.000393
4.13207,331.26,5.175321,0.014733,0.002121,5.160588,0.011355,0.000736,0.000393
4.13247,331.29,5.186496,0.014871,0.002129,5.171626,0.011487,0.000735,0.000392
4.13287,331.32,5.197698,0.015011,0.002138,5.182687,0.011621,0.000733,0.000391
4.13327,331.36,5.208924,0.015154,0.002146,5.193771,0.011758,0.000731,0.000391
4.13367,331.39,5.220177,0.015299,0.002155,5.204877,0.011898,0.000729,0.000390
4.13407,331.42,5.231454,0.015448,0.002163,5.216007,0.012040,0.000728,0.000389
4.13447,331.45,5.242758,0.015599,0.002172,5.227159,0.012185,0.000726,0.000389
4.13487,331.48,5.254087,0.015754,0.002180,5.238333,0.012333,0.000724,0.000388
4.13527,331.52,5.265441,0.015911,0.002189,5.249531,0.012484,0.000723,0.000387
4.13567,331.55,5.276822,0.016071,0.002198,5.260751,0.012638,0.000721,0.000387
4.13607,331.58,5.288228,0.016235,0.002207,5.271993,0.012796,0.000719,0.000386
4.13647,331.61,5.299661,0.016402,0.002216,5.283259,0.012956,0.000717,0.000385
4.13687,331.64,5.311119,0.016572,0.002225,5.294547,0.013120,0.000716,0.000385
4.13727,331.68,5.322604,0.016746,0.002234,5.305857,0.013287,0.000714,0.000384
4.13767,331.71,5.334114,0.016924,0.002243,5.317190,0.013458,0.000712,0.000383
4.13807,331.74,5.345651,0.017105,0.002252,5.328546,0.013632,0.000711,0.000383
4.13847,331.77,5.357215,0.017290,0.002261,5.339924,0.013811,0.000709,0.000382
4.13887,331.80,5.368804,0.017479,0.002270,5.351325,0.013993,0.000708,0.000382
4.13927,331.84,5.380421,0.017672,0.002279,5.362749,0.014179,0.000706,0.000381
4.13967,331.87,5.392064,0.017869,0.002289,5.374194,0.014369,0.000704,0.000380
4.14007,331.90,5.403733,0.018071,0.002298,5.385663,0.014563,0.000703,0.000380
4.14047,331.93,5.415430,0.018277,0.002307,5.397153,0.014762,0.000701,0.000379
4.14087,331.97,5.427153,0.018487,0.002317,5.408666,0.014965,0.000699,0.000378
4.14127,332.00,5.438904,0.018702,0.002327,5.420202,0.015173,0.000698,0.000378
4.14167,332.03,5.450682,0.018922,0.002336,5.431759,0.015386,0.000696,0.000377
4.14207,332.06,5.462487,0.019147,0.002346,5.443339,0.015604,0.000695,0.000376
4.14247,332.09,5.474319,0.019378,0.002356,5.454942,0.015826,0.000693,0.000376
4.14287,332.13,5.486179,0.019613,0.002365,5.466566,0.016054,0.000691,0.000375
4.14327,332.16,5.498067,0.019854,0.002375,5.478213,0.016288,0.000690,0.000375
4.14367,332.19,5.509983,0.020101,0.002385,5.489882,0.016527,0.000688,0.000374
4.14407,332.22,5.521927,0.020354,0.002395,5.501573,0.016772,0.000687,0.000373
4.14447,332.25,5.533899,0.020612,0.002405,5.513287,0.017023,0.000685,0.000373
4.14487,332.29,5.545899,0.020877,0.002415,5.525022,0.017280,0.000684,0.000372
4.14527,332.32,5.557928,0.021149,0.002425,5.536779,0.017544,0.000682,0.000372
4.14567,332.35,5.569986,0.021427,0.002436,5.548559,0.017814,0.000680,0.000371
4.14607,332.38,5.582073,0.021713,0.002446,5.560360,0.018091,0.000679,0.000370
4.14647,332.41,5.594188,0.022005,0.002456,5.572183,0.018375,0.000677,0.000370
4.14687,332.45,5.606333,0.022305,0.002467,5.584028,0.018667,0.000676,0.000369
4.14727,332.48,5.618508,0.022613,0.002477,5.595895,0.018967,0.000674,0.000368
4.14767,332.51,5.630713,0.022928,0.002488,5.607784,0.019274,0.000673,0.000368
4.14807,332.54,5.642947,0.023252,0.002498,5.619695,0.019589,0.000671,0.000367
4.14847,332.57,5.655212,0.023585,0.002509,5.631627,0.019913,0.000670,0.000367
4.14887,332.61,5.667508,0.023926,0.002520,5.643581,0.020246,0.000668,0.000366
4.14927,332.64,5.679834,0.024277,0.002531,5.655557,0.020588,0.000667,0.000365
4.14967,332.67,5.692191,0.024638,0.002542,5.667554,0.020940,0.000665,0.000365
4.15007,332.70,5.704580,0.025008,0.002553,5.679572,0.021302,0.000664,0.000364
4.15047,332.73,5.717001,0.025389,0.002564,5.691613,0.021674,0.000662,0.000364
4.15087,332.77,5.729454,0.025780,0.002575,5.703674,0.022056,0.000661,0.000363
4.15127,332.80,5.741940,0.026183,0.002586,5.715757,0.022450,0.000659,0.000363
4.15167,332.83,5.754459,0.026598,0.002597,5.727861,0.022855,0.000658,0.000362
4.15207,332.86,5.767011,0.027024,0.002609,5.739987,0.023272,0.000656,0.000361
4.15247,332.90,5.779596,0.027463,0.002620,5.752133,0.023702,0.000655,0.000361
4.15287,332.93,5.792216,0.027915,0.002632,5.764301,0.024145,0.000653,0.000360
4.15327,332.96,5.804871,0.028381,0.002643,5.776490,0.024601,0.000652,0.000360
4.15367,332.99,5.817561,0.028861,0.002655,5.788700,0.025072,0.000651,0.000359
4.15407,333.02,5.830287,0.029356,0.002666,5.800931,0.025557,0.000649,0.000358
4.15447,333.06,5.843049,0.029866,0.002678,5.813183,0.026057,0.000648,0.000358
4.15487,333.09,5.855848,0.030393,0.002690,5.825455,0.026574,0.000646,0.000357
4.15527,333.12,5.868685,0.030936,0.002702,5.837749,0.027107,0.000645,0.000357
4.15567,333.15,5.881560,0.031497,0.002714,5.850063,0.027658,0.000643,0.000356
4.15607,333.18,5.894474,0.032076,0.002726,5.862398,0.028227,0.000642,0.000356
4.15647,333.22,5.907427,0.032674,0.002738,5.874753,0.028815,0.000641,0.000355
4.15687,333.25,5.920421,0.033292,0.002751,5.887129,0.029423,0.000639,0.000354
4.15727,333.28,5.933457,0.033932,0.002763,5.899525,0.030052,0.000638,0.000354
4.15767,333.31,5.946535,0.034593,0.002776,5.911942,0.030703,0.000636,0.000353
4.15807,333.34,5.959655,0.035276,0.002788,5.924379,0.031376,0.000635,0.000353
4.15847,333.38,5.972821,0.035984,0.002801,5.936836,0.032073,0.000634,0.000352
4.15887,333.41,5.986031,0.036717,0.002813,5.949314,0.032796,0.000632,0.000352
4.15927,333.44,5.999287,0.037477,0.002826,5.961811,0.033544,0.000631,0.000351
4.15967,333.47,6.012592,0.038263,0.002839,5.974328,0.034320,0.000629,0.000350
4.16007,333.50,6.025945,0.039079,0.002852,5.986866,0.035125,0.000628,0.000350
4.16047,333.54,6.039348,0.039925,0.002865,5.999423,0.035960,0.000627,0.000349
4.16087,333.57,6.052803,0.040803,0.002878,6.012000,0.036826,0.000625,0.000349
4.16127,333.60,6.066310,0.041714,0.002891,6.024596,0.037726,0.000624,0.000348
4.16167,333.63,6.079873,0.042661,0.002905,6.037212,0.038661,0.000623,0.000348
4.16207,333.66,6.093492,0.043644,0.002918,6.049848,0.039633,0.000621,0.000347
4.16247,333.70,6.107169,0.044666,0.002932,6.062503,0.040644,0.000620,0.000347
4.16287,333.73,6.120907,0.045729,0.002945,6.075177,0.041695,0.000619,0.000346
4.16327,333.76,6.134706,0.046835,0.002959,6.087871,0.042790,0.000617,0.000345
4.16367,333.79,6.148570,0.047987,0.002973,6.100584,0.043929,0.000616,0.000345
4.16407,333.83,6.162501,0.049185,0.002987,6.113315,0.045116,0.000615,0.000344
4.16447,333.86,6.176501,0.050435,0.003001,6.126066,0.046353,0.000613,0.000344
4.16487,333.89,6.190573,0.051737,0.003015,6.138836,0.047643,0.000612,0.000343
4.16527,333.92,6.204719,0.053095,0.003029,6.151624,0.048989,0.000611,0.000343
4.16567,333.95,6.218943,0.054512,0.003043,6.164431,0.050393,0.000609,0.000342
4.16607,333.99,6.233248,0.055991,0.003058,6.177256,0.051860,0.000608,0.000342
4.16647,334.02,6.247636,0.057536,0.003072,6.190100,0.053392,0.000607,0.000341
4.16687,334.05,6.262113,0.059150,0.003087,6.202963,0.054994,0.000605,0.000341
4.16727,334.08,6.276681,0.060838,0.003101,6.215843,0.056669,0.000604,0.000340
4.16767,334.11,6.291345,0.062603,0.003116,6.228742,0.058421,0.000603,0.000339
4.16807,334.15,6.306108,0.064449,0.003131,6.241659,0.060254,0.000601,0.000339
4.16847,334.18,6.320976,0.066383,0.003146,6.254594,0.062175,0.000600,0.000338
4.16887,334.21,6.335953,0.068407,0.003161,6.267546,0.064186,0.000599,0.000338
4.16927,334.24,6.351045,0.070529,0.003176,6.280516,0.066294,0.000598,0.000337
4.16967,334.27,6.366256,0.072752,0.003192,6.293504,0.068504,0.000596,0.000337
4.17007,334.31,6.381593,0.075084,0.003207,6.306509,0.070822,0.000595,0.000336
4.17047,334.34,6.397062,0.077530,0.003223,6.319532,0.073254,0.000594,0.000336
4.17087,334.37,6.412668,0.080096,0.003238,6.332572,0.075807,0.000593,0.000335
4.17127,334.40,6.428419,0.082790,0.003254,6.345629,0.078487,0.000591,0.000335
4.17167,334.43,6.444321,0.085618,0.003270,6.358703,0.081301,0.000590,0.000334
4.17207,334.47,6.460382,0.088588,0.003286,6.371793,0.084257,0.000589,0.000334
4.17247,334.50,6.476609,0.091708,0.003302,6.384901,0.087362,0.000588,0.000333
4.17287,334.53,6.493010,0.094985,0.003319,6.398025,0.090624,0.000586,0.000333
4.17327,334.56,6.509593,0.098427,0.003335,6.411166,0.094052,0.000585,0.000332
4.17367,334.59,6.526365,0.102043,0.003351,6.424323,0.097653,0.000584,0.000332
4.17407,334.63,6.543336,0.105840,0.003368,6.437496,0.101435,0.000583,0.000331
4.17447,334.66,6.560513,0.109828,0.003385,6.450686,0.105408,0.000581,0.000331
4.17487,334.69,6.577904,0.114013,0.003402,6.463891,0.109579,0.000580,0.000330
4.17527,334.72,6.595517,0.118405,0.003419,6.477112,0.113955,0.000579,0.000330
4.17567,334.76,6.613358,0.123009,0.003436,6.490349,0.118544,0.000578,0.000329
4.17607,334.79,6.631434,0.127832,0.003453,6.503601,0.123351,0.000577,0.000329
4.17647,334.82,6.649749,0.132880,0.003470,6.516869,0.128384,0.000575,0.000328
4.17687,334.85,6.668308,0.138156,0.003488,6.530152,0.133644,0.000574,0.000328
4.17727,334.88,6.687113,0.143662,0.003506,6.543451,0.139134,0.000573,0.000327
4.17767,334.92,6.706162,0.149398,0.003523,6.556764,0.144854,0.000572,0.000326
4.17807,334.95,6.725453,0.155361,0.003541,6.570092,0.150801,0.000571,0.000326
4.17847,334.98,6.744978,0.161544,0.003559,6.583434,0.156967,0.000569,0.000325
4.17887,335.01,6.764727,0.167936,0.003578,6.596792,0.163343,0.000568,0.000325
4.17927,335.04,6.784684,0.174521,0.003596,6.610163,0.169911,0.000567,0.000324
4.17967,335.08,6.804827,0.181278,0.003614,6.623549,0.176651,0.000566,0.000324
4.18007,335.11,6.825128,0.188179,0.003633,6.636949,0.183536,0.000565,0.000323
4.18047,335.14,6.845553,0.195190,0.003652,6.650363,0.190530,0.000564,0.000323
4.18087,335.17,6.866058,0.202268,0.003671,6.663790,0.197590,0.000562,0.000322
4.18127,335.20,6.886593,0.209362,0.003690,6.677231,0.204667,0.000561,0.000322
4.18167,335.24,6.907098,0.216413,0.003709,6.690686,0.211700,0.000560,0.000322
4.18207,335.27,6.927507,0.223353,0.003728,6.704154,0.218623,0.000559,0.000321
4.18247,335.30,6.947742,0.230108,0.003748,6.717634,0.225360,0.000558,0.000321
4.18287,335.33,6.967724,0.236596,0.003767,6.731128,0.231830,0.000557,0.000320
4.18327,335.36,6.987363,0.242729,0.003787,6.744635,0.237945,0.000556,0.000320
4.18367,335.40,7.006570,0.248417,0.003807,6.758154,0.243614,0.000554,0.000319
4.18407,335.43,7.025255,0.253570,0.003827,6.771685,0.248749,0.000553,0.000319
4.18447,335.46,7.043328,0.258099,0.003848,6.785229,0.253260,0.000552,0.000318
4.18487,335.49,7.060708,0.261924,0.003868,6.798784,0.257066,0.000551,0.000318
4.18527,335.52,7.077324,0.264972,0.003889,6.812352,0.260095,0.000550,0.000317
4.18567,335.56,7.093115,0.267184,0.003910,6.825931,0.262288,0.000549,0.000317
4.18607,335.59,7.108040,0.268518,0.003930,6.839522,0.263602,0.000548,0.000316
4.18647,335.62,7.122072,0.268948,0.003952,6.853124,0.264013,0.000547,0.000316
4.18687,335.65,7.135207,0.268471,0.003973,6.866737,0.263516,0.000545,0.000315
4.18727,335.69,7.147460,0.267099,0.003994,6.880361,0.262125,0.000544,0.000315
4.18767,335.72,7.158864,0.264868,0.004016,6.893995,0.259874,0.000543,0.000314
4.18807,335.75,7.169470,0.261829,0.004038,6.907641,0.256814,0.000542,0.000314
4.18847,335.78,7.179343,0.258047,0.004060,6.921296,0.253012,0.000541,0.000313
4.18887,335.81,7.188561,0.253599,0.004082,6.934962,0.248543,0.000540,0.000313
4.18927,335.85,7.197209,0.248571,0.004104,6.948637,0.243495,0.000539,0.000312
4.18967,335.88,7.205376,0.243053,0.004127,6.962323,0.237956,0.000538,0.000312
4.19007,335.91,7.213153,0.237135,0.004150,6.976018,0.232017,0.000537,0.000311
4.19047,335.94,7.220629,0.230907,0.004172,6.989722,0.225768,0.000536,0.000311
4.19087,335.97,7.227890,0.224454,0.004196,7.003435,0.219293,0.000535,0.000310
4.19127,336.01,7.235012,0.217855,0.004219,7.017158,0.212672,0.000533,0.000310
4.19167,336.04,7.242069,0.211181,0.004242,7.030889,0.205976,0.000532,0.000310
4.19207,336.07,7.249124,0.204496,0.004266,7.044628,0.199269,0.000531,0.000309
4.19247,336.10,7.256231,0.197855,0.004290,7.058376,0.192606,0.000530,0.000309
4.19287,336.13,7.263437,0.191306,0.004314,7.072131,0.186034,0.000529,0.000308
4.19327,336.17,7.270782,0.184887,0.004338,7.085895,0.179592,0.000528,0.000308
4.19367,336.20,7.278296,0.178630,0.004363,7.099666,0.173312,0.000527,0.000307
4.19407,336.23,7.286004,0.172559,0.004387,7.113445,0.167218,0.000526,0.000307
4.19447,336.26,7.293924,0.166694,0.004412,7.127230,0.161330,0.000525,0.000306
4.19487,336.29,7.302070,0.161047,0.004437,7.141023,0.155659,0.000524,0.000306
4.19527,336.33,7.310450,0.155628,0.004463,7.154822,0.150217,0.000523,0.000305
4.19567,336.36,7.319070,0.150442,0.004488,7.168628,0.145007,0.000522,0.000305
4.19607,336.39,7.327931,0.145491,0.004514,7.182440,0.140032,0.000521,0.000304
4.19647,336.42,7.337033,0.140775,0.004540,7.196258,0.135291,0.000520,0.000304
4.19687,336.45,7.346372,0.136290,0.004566,7.210082,0.130781,0.000519,0.000304
4.19727,336.49,7.355944,0.132033,0.004593,7.223911,0.126499,0.000518,0.000303
4.19767,336.52,7.365742,0.127997,0.004619,7.237745,0.122438,0.000517,0.000303
4.19807,336.55,7.375762,0.124177,0.004646,7.251585,0.118593,0.000516,0.000302
4.19847,336.58,7.385994,0.120565,0.004673,7.265429,0.114955,0.000515,0.000302
4.19887,336.62,7.396432,0.117154,0.004701,7.279278,0.111518,0.000514,0.000301
4.19927,336.65,7.407066,0.113935,0.004728,7.293131,0.108273,0.000513,0.000301
4.19967,336.68,7.417890,0.110902,0.004756,7.306988,0.105213,0.000512,0.000300
4.20007,336.71,7.428894,0.108045,0.004784,7.320849,0.102330,0.000511,0.000300
4.20047,336.74,7.440071,0.105358,0.004813,7.334714,0.099616,0.000510,0.000300
4.20087,336.78,7.451413,0.102832,0.004841,7.348581,0.097063,0.000509,0.000299
4.20127,336.81,7.462912,0.100460,0.004870,7.362452,0.094664,0.000508,0.000299
4.20167,336.84,7.474561,0.098236,0.004899,7.376325,0.092412,0.000507,0.000298
4.20207,336.87,7.486352,0.096151,0.004929,7.390201,0.090299,0.000506,0.000298
4.20247,336.90,7.498280,0.094200,0.004958,7.404079,0.088320,0.000505,0.000297
4.20287,336.94,7.510336,0.092377,0.004988,7.417959,0.086469,0.000504,0.000297
4.20327,336.97,7.522516,0.090675,0.005018,7.431841,0.084738,0.000503,0.000296
4.20367,337.00,7.534813,0.089089,0.005049,7.445724,0.083123,0.000502,0.000296
4.20407,337.03,7.547222,0.087614,0.005080,7.459608,0.081619,0.000501,0.000296
4.20447,337.06,7.559738,0.086245,0.005111,7.473493,0.080220,0.000500,0.000295
4.20487,337.10,7.572355,0.084977,0.005142,7.487378,0.078922,0.000499,0.000295
4.20527,337.13,7.585070,0.083806,0.005174,7.501264,0.077721,0.000498,0.000294
4.20567,337.16,7.597878,0.082728,0.005205,7.515150,0.076613,0.000497,0.000294
4.20607,337.19,7.610774,0.081740,0.005238,7.529035,0.075593,0.000496,0.000293
4.20647,337.22,7.623756,0.080837,0.005270,7.542920,0.074659,0.000495,0.000293
4.20687,337.26,7.636820,0.080016,0.005303,7.556804,0.073808,0.000494,0.000293
4.20727,337.29,7.649962,0.079276,0.005336,7.570686,0.073036,0.000493,0.000292
4.20767,337.32,7.663180,0.078612,0.005369,7.584567,0.072340,0.000492,0.000292
4.20807,337.35,7.676470,0.078023,0.005403,7.598447,0.071719,0.000491,0.000291
4.20847,337.38,7.689831,0.077506,0.005437,7.612324,0.071169,0.000490,0.000291
4.20887,337.42,7.703259,0.077060,0.005471,7.626199,0.070690,0.000489,0.000290
4.20927,337.45,7.716753,0.076681,0.005506,7.640071,0.070278,0.000488,0.000290
4.20967,337.48,7.730310,0.076370,0.005541,7.653941,0.069933,0.000487,0.000290
4.21007,337.51,7.743930,0.076123,0.005576,7.667807,0.069652,0.000487,0.000289
4.21047,337.54,7.757610,0.075941,0.005612,7.681669,0.069435,0.000486,0.000289
4.21087,337.58,7.771348,0.075821,0.005648,7.695528,0.069281,0.000485,0.000288
4.21127,337.61,7.785144,0.075763,0.005685,7.709382,0.069188,0.000484,0.000288
4.21167,337.64,7.798997,0.075766,0.005721,7.723231,0.069156,0.000483,0.000287
4.21207,337.67,7.812905,0.075829,0.005758,7.737076,0.069183,0.000482,0.000287
4.21247,337.71,7.826868,0.075952,0.005796,7.750916,0.069270,0.000481,0.000287
4.21287,337.74,7.840885,0.076135,0.005834,7.764750,0.069417,0.000480,0.000286
4.21327,337.77,7.854956,0.076378,0.005872,7.778578,0.069622,0.000479,0.000286
4.21367,337.80,7.869080,0.076679,0.005910,7.792400,0.069887,0.000478,0.000285
4.21407,337.83,7.883256,0.077040,0.005949,7.806216,0.070211,0.000477,0.000285
4.21447,337.87,7.897486,0.077461,0.005989,7.820025,0.070594,0.000476,0.000285
4.21487,337.90,7.911769,0.077943,0.006028,7.833826,0.071036,0.000476,0.000284
4.21527,337.93,7.926105,0.078484,0.006068,7.847621,0.071539,0.000475,0.000284
4.21567,337.96,7.940495,0.079088,0.006109,7.861407,0.072104,0.000474,0.000283
4.21607,337.99,7.954939,0.079754,0.006150,7.875185,0.072730,0.000473,0.000283
4.21647,338.03,7.969437,0.080483,0.006191,7.888955,0.073419,0.000472,0.000283
4.21687,338.06,7.983992,0.081276,0.006233,7.902715,0.074172,0.000471,0.000282
4.21727,338.09,7.998603,0.082136,0.006275,7.916467,0.074991,0.000470,0.000282
4.21767,338.12,8.013272,0.083063,0.006318,7.930209,0.075877,0.000469,0.000281
4.21807,338.15,8.028001,0.084059,0.006361,7.943941,0.076832,0.000468,0.000281
4.21847,338.19,8.042790,0.085127,0.006404,7.957663,0.077857,0.000468,0.000281
4.21887,338.22,8.057642,0.086267,0.006448,7.971375,0.078955,0.000467,0.000280
4.21927,338.25,8.072558,0.087483,0.006492,7.985075,0.080127,0.000466,0.000280
4.21967,338.28,8.087540,0.088776,0.006537,7.998764,0.081377,0.000465,0.000279
4.22007,338.31,8.102592,0.090151,0.006582,8.012441,0.082707,0.000464,0.000279
4.22047,338.35,8.117715,0.091608,0.006628,8.026107,0.084121,0.000463,0.000279
4.22087,338.38,8.132912,0.093152,0.006674,8.039760,0.085620,0.000462,0.000278
4.22127,338.41,8.148186,0.094786,0.006721,8.053400,0.087208,0.000462,0.000278
4.22167,338.44,8.163541,0.096514,0.006768,8.067027,0.088890,0.000461,0.000277
4.22207,338.47,8.178980,0.098339,0.006816,8.080641,0.090669,0.000460,0.000277
4.22247,338.51,8.194507,0.100266,0.006864,8.094240,0.092549,0.000459,0.000277
4.22287,338.54,8.210126,0.102300,0.006913,8.107826,0.094535,0.000458,0.000276
4.22327,338.57,8.225841,0.104444,0.006962,8.121397,0.096632,0.000457,0.000276
4.22367,338.60,8.241658,0.106705,0.007012,8.134953,0.098844,0.000456,0.000275
4.22407,338.64,8.257581,0.109088,0.007062,8.148493,0.101178,0.000456,0.000275
4.22447,338.67,8.273617,0.111599,0.007113,8.162018,0.103639,0.000455,0.000275
4.22487,338.70,8.289771,0.114244,0.007165,8.175527,0.106234,0.000454,0.000274
4.22527,338.73,8.306049,0.117030,0.007217,8.189019,0.108970,0.000453,0.000274
4.22567,338.76,8.322459,0.119965,0.007269,8.202494,0.111853,0.000452,0.000273
4.22607,338.80,8.339008,0.123056,0.007322,8.215952,0.114892,0.000451,0.000273
4.22647,338.83,8.355703,0.126310,0.007376,8.229392,0.118094,0.000451,0.000273
4.22687,338.86,8.372553,0.129738,0.007430,8.242815,0.121469,0.000450,0.000272
4.22727,338.89,8.389567,0.133348,0.007485,8.256219,0.125026,0.000449,0.000272
4.22767,338.92,8.406754,0.137151,0.007540,8.269603,0.128774,0.000448,0.000272
4.22807,338.96,8.424125,0.141156,0.007596,8.282969,0.132724,0.000447,0.000271
4.22847,338.99,8.441690,0.145375,0.007653,8.296315,0.136887,0.000446,0.000271
4.22887,339.02,8.459460,0.149819,0.007711,8.309641,0.141275,0.000446,0.000270
4.22927,339.05,8.477447,0.154501,0.007769,8.322947,0.145901,0.000445,0.000270
4.22967,339.08,8.495665,0.159433,0.007827,8.336232,0.150776,0.000444,0.000270
4.23007,339.12,8.514125,0.164630,0.007887,8.349495,0.155914,0.000443,0.000269
4.23047,339.15,8.532842,0.170105,0.007947,8.362737,0.161331,0.000442,0.000269
4.23087,339.18,8.551830,0.175874,0.008007,8.375957,0.167040,0.000442,0.000268
4.23127,339.21,8.571105,0.181951,0.008069,8.389154,0.173057,0.000441,0.000268
4.23167,339.24,8.590681,0.188352,0.008131,8.402329,0.179397,0.000440,0.000268
4.23207,339.28,8.610573,0.195094,0.008193,8.415480,0.186077,0.000439,0.000267
